,timestamp,open,high,low,close,volume
36,2020-04-17T00:00:00+00:00,15.745,16.832,14.86,14.998,255164
37,2020-04-21T00:00:00+00:00,14.988,16.523,14.743,15.928,10170024
38,2020-04-25T00:00:00+00:00,15.928,16.57,15.778,16.366,19152493
39,2020-04-29T00:00:00+00:00,16.363,18.179,16.327,17.54,30166928
40,2020-05-03T00:00:00+00:00,17.54,17.818,16.293,16.396,28074807
41,2020-05-07T00:00:00+00:00,16.396,17.499,13.813,15.348,14755404
42,2020-05-11T00:00:00+00:00,15.348,16.703,14.059,16.385,29102572
43,2020-05-15T00:00:00+00:00,16.385,16.839,15.565,16.621,978085
44,2020-05-19T00:00:00+00:00,16.621,17.318,15.708,16.584,1792282
45,2020-05-23T00:00:00+00:00,16.584,16.84,15.801,16.215,1086160
46,2020-05-27T00:00:00+00:00,16.215,17.771,16.168,17.735,341771
47,2020-05-31T00:00:00+00:00,17.735,18.175,16.693,17.59,1993752
48,2020-06-04T00:00:00+00:00,17.59,17.879,16.863,17.411,881924
49,2020-06-08T00:00:00+00:00,17.411,17.624,15.901,16.212,1329607
50,2020-06-12T00:00:00+00:00,16.212,16.825,15.491,16.391,741148
51,2020-06-16T00:00:00+00:00,16.391,16.642,15.878,15.937,1450976
52,2020-06-20T00:00:00+00:00,15.937,16.548,15.7,16.373,352658
53,2020-06-24T00:00:00+00:00,16.373,16.637,14.8,15.119,1602436
54,2020-06-28T00:00:00+00:00,15.119,15.879,14.904,15.822,623420
55,2020-07-02T00:00:00+00:00,15.822,15.961,15.083,15.496,609246
56,2020-07-06T00:00:00+00:00,15.496,17.488,15.462,16.82,2357802
57,2020-07-10T00:00:00+00:00,16.82,18.991,16.444,18.398,5255497
58,2020-07-14T00:00:00+00:00,18.398,18.732,16.542,17.074,5277644
59,2020-07-18T00:00:00+00:00,17.074,18.324,16.836,17.729,2934753
60,2020-07-22T00:00:00+00:00,17.729,20.054,17.451,19.832,2855677
61,2020-07-26T00:00:00+00:00,19.832,20.688,18.413,19.898,4153672
62,2020-07-30T00:00:00+00:00,19.898,22.174,19.511,20.985,2616130
63,2020-08-03T00:00:00+00:00,20.985,23.525,20.704,22.746,3513425
64,2020-08-07T00:00:00+00:00,22.746,22.977,21.501,22.635,1216929
65,2020-08-11T00:00:00+00:00,22.635,23.307,20.573,23.128,2114079
66,2020-08-15T00:00:00+00:00,23.128,23.935,22.429,23.014,1308445
67,2020-08-19T00:00:00+00:00,23.014,23.318,21.29,22.206,1690063
68,2020-08-23T00:00:00+00:00,22.206,22.972,21.0,22.21,1751237
69,2020-08-27T00:00:00+00:00,22.21,23.811,21.828,23.613,1782715
70,2020-08-31T00:00:00+00:00,23.613,25.812,20.192,20.457,8208709
71,2020-09-04T00:00:00+00:00,20.457,23.529,18.016,22.431,10994647
72,2020-09-08T00:00:00+00:00,22.431,25.689,21.289,25.41,17586815
73,2020-09-12T00:00:00+00:00,25.41,33.383,25.4,27.109,44239113
74,2020-09-16T00:00:00+00:00,27.109,28.807,25.879,27.182,17127108
75,2020-09-20T00:00:00+00:00,27.182,27.304,22.273,22.822,14570611
76,2020-09-24T00:00:00+00:00,22.822,26.888,22.593,26.234,5064853
77,2020-09-28T00:00:00+00:00,26.234,29.565,25.854,27.475,6689058
78,2020-10-02T00:00:00+00:00,27.475,29.245,25.739,28.623,6465655
79,2020-10-06T00:00:00+00:00,28.623,29.007,26.528,28.403,4683289
80,2020-10-10T00:00:00+00:00,28.403,31.757,27.918,30.752,7635920
81,2020-10-14T00:00:00+00:00,30.752,32.015,29.643,30.259,5134502
82,2020-10-18T00:00:00+00:00,30.259,31.078,28.535,29.811,5213237
83,2020-10-22T00:00:00+00:00,29.811,31.293,29.76,30.194,2813389
84,2020-10-26T00:00:00+00:00,30.194,32.421,29.538,29.888,6343800
85,2020-10-30T00:00:00+00:00,29.888,30.269,27.559,27.853,4754563
86,2020-11-03T00:00:00+00:00,27.853,29.477,25.863,29.071,11247906
87,2020-11-07T00:00:00+00:00,29.071,29.873,26.88,28.212,3439186
88,2020-11-11T00:00:00+00:00,28.212,28.58,27.36,27.957,859867
89,2020-11-15T00:00:00+00:00,27.957,28.797,27.121,28.103,1497616
90,2020-11-19T00:00:00+00:00,28.103,31.156,27.662,30.054,3273808
91,2020-11-23T00:00:00+00:00,30.054,35.408,26.458,28.233,18606243
92,2020-11-27T00:00:00+00:00,28.233,31.596,27.244,31.484,3014097
93,2020-12-01T00:00:00+00:00,31.484,31.906,28.829,29.025,3935243
94,2020-12-05T00:00:00+00:00,29.025,30.146,27.453,27.669,3028865
95,2020-12-09T00:00:00+00:00,27.669,28.367,26.739,28.161,1151589
96,2020-12-13T00:00:00+00:00,28.161,30.654,28.06,30.564,2614215
97,2020-12-17T00:00:00+00:00,30.564,35.664,29.652,34.292,6443307
98,2020-12-21T00:00:00+00:00,34.273,35.623,29.88,32.509,17975407
99,2020-12-25T00:00:00+00:00,32.509,36.099,31.755,35.892,12863014
100,2020-12-29T00:00:00+00:00,35.892,39.624,35.284,37.841,27171672
101,2021-01-02T00:00:00+00:00,37.841,43.411,36.904,41.889,28811506
102,2021-01-06T00:00:00+00:00,41.889,44.558,40.416,43.984,21494219
103,2021-01-10T00:00:00+00:00,43.984,45.243,34.987,40.182,24610780
104,2021-01-14T00:00:00+00:00,40.182,46.737,38.709,45.868,17501954
105,2021-01-18T00:00:00+00:00,45.868,47.234,38.215,38.566,16520559
106,2021-01-22T00:00:00+00:00,38.566,43.438,36.88,41.855,7544162
107,2021-01-26T00:00:00+00:00,41.855,44.081,39.692,42.871,8170389
108,2021-01-30T00:00:00+00:00,42.871,52.977,42.65,51.046,20239510
109,2021-02-03T00:00:00+00:00,51.046,75.577,49.902,72.865,52665564
110,2021-02-07T00:00:00+00:00,72.865,148.188,64.334,128.843,152184464
111,2021-02-11T00:00:00+00:00,128.843,141.326,118.0,136.061,122287651
112,2021-02-15T00:00:00+00:00,136.061,200.0,118.8,195.371,151781226
113,2021-02-19T00:00:00+00:00,195.371,347.197,195.111,267.4,326968822
114,2021-02-23T00:00:00+00:00,267.4,280.961,186.0,221.697,93017328
115,2021-02-27T00:00:00+00:00,221.697,265.089,195.044,239.826,61314631
116,2021-03-03T00:00:00+00:00,239.826,254.988,215.61,226.349,36222695
117,2021-03-07T00:00:00+00:00,226.349,297.359,225.0,278.102,47374733
118,2021-03-11T00:00:00+00:00,278.102,315.271,245.269,263.001,47630069
119,2021-03-15T00:00:00+00:00,263.001,277.612,240.511,261.399,15918568
120,2021-03-19T00:00:00+00:00,261.399,277.156,253.251,254.921,19115060
121,2021-03-23T00:00:00+00:00,254.921,268.642,224.645,255.065,20858214
122,2021-03-27T00:00:00+00:00,255.065,311.876,249.71,311.668,29502429
123,2021-03-31T00:00:00+00:00,311.668,357.369,285.29,322.038,83099992
124,2021-04-04T00:00:00+00:00,322.038,414.043,315.694,375.2,166739287
125,2021-04-08T00:00:00+00:00,375.2,528.8,371.475,525.792,359972775
126,2021-04-12T00:00:00+00:00,525.792,637.695,514.746,542.199,546548490
127,2021-04-16T00:00:00+00:00,542.199,548.4,427.774,504.216,527113715
128,2021-04-20T00:00:00+00:00,504.216,613.601,448.884,526.958,1270075992
129,2021-04-24T00:00:00+00:00,526.958,579.437,478.834,569.676,429981900
130,2021-04-28T00:00:00+00:00,569.676,644.966,540.01,620.597,319031317
131,2021-05-02T00:00:00+00:00,620.597,680.874,595.32,651.6,275124590
132,2021-05-06T00:00:00+00:00,651.6,678.785,610.827,662.6,169837176
133,2021-05-10T00:00:00+00:00,662.6,693.567,528.477,570.6,336800753
134,2021-05-14T00:00:00+00:00,570.6,614.997,484.613,512.039,275022957
135,2021-05-18T00:00:00+00:00,512.582,534.0,270.866,326.382,342295073
136,2021-05-22T00:00:00+00:00,326.382,376.361,211.088,343.556,242992892
137,2021-05-26T00:00:00+00:00,343.556,388.627,295.781,304.836,139982379
138,2021-05-30T00:00:00+00:00,304.994,418.53,291.596,401.22,158110111
139,2021-06-03T00:00:00+00:00,401.22,432.642,365.462,393.699,121605766
140,2021-06-07T00:00:00+00:00,393.699,407.344,319.34,351.892,134862963
141,2021-06-11T00:00:00+00:00,351.989,377.4,325.464,370.201,83690066
142,2021-06-15T00:00:00+00:00,370.201,379.651,327.415,337.142,66985442
143,2021-06-19T00:00:00+00:00,337.142,345.369,225.43,261.927,82555764
144,2021-06-23T00:00:00+00:00,261.927,316.529,251.396,279.629,107463103
145,2021-06-27T00:00:00+00:00,279.629,315.681,269.682,303.731,79111648
146,2021-07-01T00:00:00+00:00,303.74,315.0,276.321,307.8,66553009
147,2021-07-05T00:00:00+00:00,307.8,339.921,292.4,310.226,128665820
148,2021-07-09T00:00:00+00:00,310.226,334.362,301.822,316.0,72822545
149,2021-07-13T00:00:00+00:00,316.0,324.361,290.422,303.165,113376470
150,2021-07-17T00:00:00+00:00,303.165,309.256,254.445,264.554,94452028
151,2021-07-21T00:00:00+00:00,264.554,308.036,261.082,301.811,182714170
152,2021-07-25T00:00:00+00:00,301.811,328.608,292.78,313.765,123531004
153,2021-07-29T00:00:00+00:00,313.765,348.192,306.283,332.783,143281902
154,2021-08-02T00:00:00+00:00,332.807,340.316,317.181,338.118,88593690
155,2021-08-06T00:00:00+00:00,338.118,360.114,331.3,354.601,104164285
156,2021-08-10T00:00:00+00:00,354.601,411.739,349.176,411.357,167892234
157,2021-08-14T00:00:00+00:00,411.357,437.343,396.673,401.641,168193032
158,2021-08-18T00:00:00+00:00,401.641,460.47,385.119,449.096,191903096
159,2021-08-22T00:00:00+00:00,449.096,509.986,438.038,503.356,332321664
160,2021-08-26T00:00:00+00:00,503.356,519.084,467.266,480.009,256661149
161,2021-08-30T00:00:00+00:00,480.01,504.984,452.271,483.834,170984770
162,2021-09-03T00:00:00+00:00,483.834,510.612,473.501,496.203,169336035
163,2021-09-07T00:00:00+00:00,496.203,505.0,344.1,401.309,270739911
164,2021-09-11T00:00:00+00:00,401.329,421.734,383.553,414.691,149084802
165,2021-09-15T00:00:00+00:00,414.668,436.646,400.53,410.673,116709524
166,2021-09-19T00:00:00+00:00,410.693,419.032,336.788,379.051,196361683
167,2021-09-23T00:00:00+00:00,379.051,385.474,319.839,344.05,235819038
168,2021-09-27T00:00:00+00:00,344.05,388.624,330.0,387.493,222865147
169,2021-10-01T00:00:00+00:00,387.493,438.424,381.4,426.6,207054431
170,2021-10-05T00:00:00+00:00,426.6,450.4,415.168,419.761,242288178
171,2021-10-09T00:00:00+00:00,419.761,444.73,392.446,444.448,313200733
172,2021-10-13T00:00:00+00:00,444.448,484.537,432.919,466.0,551704290
173,2021-10-17T00:00:00+00:00,466.0,505.998,454.312,501.425,237541989
174,2021-10-21T00:00:00+00:00,501.425,505.061,397.134,475.773,196838966
175,2021-10-25T00:00:00+00:00,475.773,494.954,438.38,492.301,195872960
176,2021-10-29T00:00:00+00:00,492.301,552.247,488.148,551.699,292158589
177,2021-11-02T00:00:00+00:00,551.701,616.202,537.999,607.831,285567496
178,2021-11-06T00:00:00+00:00,607.831,669.64,595.777,635.114,370413097
179,2021-11-10T00:00:00+00:00,635.114,662.915,574.222,649.832,392524160
180,2021-11-14T00:00:00+00:00,649.832,660.89,554.116,578.215,396863666
181,2021-11-18T00:00:00+00:00,578.216,605.768,516.724,584.657,273936702
182,2021-11-22T00:00:00+00:00,584.705,647.476,554.399,639.587,307907691
183,2021-11-26T00:00:00+00:00,639.587,658.978,561.568,624.176,360097077
184,2021-11-30T00:00:00+00:00,624.176,650.367,575.068,595.716,276892321
185,2021-12-04T00:00:00+00:00,595.716,596.182,493.249,579.001,288816072
186,2021-12-08T00:00:00+00:00,579.001,617.963,542.611,564.442,265502106
187,2021-12-12T00:00:00+00:00,564.442,574.962,501.883,541.327,238461081
188,2021-12-16T00:00:00+00:00,541.327,545.49,511.139,529.987,195733960
189,2021-12-20T00:00:00+00:00,529.987,552.6,506.4,549.043,183009476
190,2021-12-24T00:00:00+00:00,549.148,571.988,536.264,563.8,124443407
191,2021-12-28T00:00:00+00:00,563.8,563.8,506.12,511.364,172302397
192,2022-01-01T00:00:00+00:00,511.364,533.964,502.229,506.709,128336727
193,2022-01-05T00:00:00+00:00,506.709,515.857,416.281,429.851,158156088
194,2022-01-09T00:00:00+00:00,429.851,489.496,407.0,487.908,179088400
195,2022-01-13T00:00:00+00:00,487.908,505.932,467.026,498.679,123496058
196,2022-01-17T00:00:00+00:00,498.679,499.094,438.292,440.094,164360569
197,2022-01-21T00:00:00+00:00,440.094,444.564,336.081,371.141,187975858
198,2022-01-25T00:00:00+00:00,371.141,402.448,357.642,386.019,98439807
199,2022-01-29T00:00:00+00:00,386.019,397.432,365.601,384.281,99861921
200,2022-02-02T00:00:00+00:00,384.281,431.047,359.651,414.019,127669863
201,2022-02-06T00:00:00+00:00,414.019,445.985,406.869,423.201,181876350
202,2022-02-10T00:00:00+00:00,423.201,435.542,392.15,398.097,144509394
203,2022-02-14T00:00:00+00:00,398.097,443.187,390.8,402.567,206066654
204,2022-02-18T00:00:00+00:00,402.567,411.4,355.205,356.8,133607574
205,2022-02-22T00:00:00+00:00,356.8,384.325,323.4,375.11,214178061
206,2022-02-26T00:00:00+00:00,375.11,426.294,355.938,408.861,190481777
207,2022-03-02T00:00:00+00:00,408.861,415.891,367.056,384.759,205160431
208,2022-03-06T00:00:00+00:00,384.759,402.8,362.815,393.4,181532070
209,2022-03-10T00:00:00+00:00,393.4,394.726,360.01,361.264,116943535
210,2022-03-14T00:00:00+00:00,361.256,393.8,359.431,392.128,160413307
211,2022-03-18T00:00:00+00:00,392.167,406.4,384.198,396.071,155829967
212,2022-03-22T00:00:00+00:00,396.071,421.705,395.03,410.401,176996767
213,2022-03-26T00:00:00+00:00,410.401,442.093,407.572,434.401,164268280
214,2022-03-30T00:00:00+00:00,434.401,454.259,413.356,437.31,237595859
215,2022-04-03T00:00:00+00:00,437.31,460.071,418.385,420.168,246647598
216,2022-04-07T00:00:00+00:00,420.168,441.184,416.52,417.929,184666796
217,2022-04-11T00:00:00+00:00,417.929,427.021,391.281,414.801,204006422
218,2022-04-15T00:00:00+00:00,414.801,420.176,396.16,416.947,126624944
219,2022-04-19T00:00:00+00:00,416.947,431.552,401.123,406.556,147303839
220,2022-04-23T00:00:00+00:00,406.556,408.041,380.942,385.916,141449423
221,2022-04-27T00:00:00+00:00,385.916,410.736,376.491,377.037,142582202
222,2022-05-01T00:00:00+00:00,377.037,403.111,375.691,402.606,129436928
223,2022-05-05T00:00:00+00:00,402.606,413.932,349.488,355.805,108248484
224,2022-05-09T00:00:00+00:00,355.805,359.205,205.628,268.036,235816279
225,2022-05-13T00:00:00+00:00,268.036,313.068,264.53,296.817,176746099
226,2022-05-17T00:00:00+00:00,296.817,315.809,286.35,301.86,186774987
227,2022-05-21T00:00:00+00:00,301.86,336.887,298.866,328.079,193726001
228,2022-05-25T00:00:00+00:00,328.079,337.525,290.361,307.155,212916537
229,2022-05-29T00:00:00+00:00,307.155,324.625,297.275,300.173,183549842
230,2022-06-02T00:00:00+00:00,300.173,309.998,292.895,298.756,107643427
231,2022-06-06T00:00:00+00:00,298.756,312.142,298.66,300.36,28162439
