timestamp,open_ftx_1H,high_ftx_1H,low_ftx_1H,close_ftx_1H,volume_ftx_1H
2021-11-22 09:00:00,57410.0,57875.0,57182.0,57183.0,920938.3269
2021-11-22 10:00:00,57183.0,57442.0,57028.0,57398.0,12250743.9375
2021-11-22 11:00:00,57398.0,57567.0,57193.0,57218.0,543682.5561
2021-11-22 12:00:00,57218.0,58055.0,57089.0,57219.0,3319967.0308
2021-11-22 13:00:00,57219.0,59493.0,56631.0,58921.0,9266747.7208
2021-11-22 14:00:00,58921.0,59054.0,58209.0,58289.0,3272074.8238
2021-11-22 15:00:00,58289.0,58479.0,57993.0,58231.0,2032294.9656
2021-11-22 16:00:00,58231.0,58285.0,57667.0,57749.0,3311726.1289
2021-11-22 17:00:00,57755.0,57800.0,57333.0,57453.0,3256984.3939
2021-11-22 18:00:00,57455.0,57459.0,56410.0,56468.0,8754141.0257
2021-11-22 19:00:00,56468.0,57095.0,55841.0,56005.0,6236137.3734
2021-11-22 20:00:00,56005.0,56382.0,55720.0,55894.0,2950885.5007
2021-11-22 21:00:00,55894.0,56480.0,55651.0,56274.0,5175976.3785
2021-11-22 22:00:00,56274.0,56749.0,56117.0,56729.0,2854239.9014
2021-11-22 23:00:00,56729.0,56735.0,56253.0,56277.0,779983.0501
2021-11-23 00:00:00,56277.0,56849.0,56006.0,56626.0,3133638.8348
2021-11-23 01:00:00,56626.0,56946.0,56484.0,56889.0,3125021.9277
2021-11-23 02:00:00,56895.0,56987.0,56659.0,56937.0,3851759.6785
2021-11-23 03:00:00,56937.0,57289.0,56834.0,56960.0,1684485.0075
2021-11-23 04:00:00,56960.0,57053.0,56799.0,56811.0,737602.3734
2021-11-23 05:00:00,56811.0,56881.0,56372.0,56561.0,2650121.9026
2021-11-23 06:00:00,56561.0,56653.0,56204.0,56391.0,699417.2135
2021-11-23 07:00:00,56391.0,56410.0,55855.0,56007.0,10729459.8795
2021-11-23 08:00:00,56007.0,56415.0,55736.0,56274.0,1354035.1557
2021-11-23 09:00:00,56274.0,57314.0,55224.0,56657.0,6481019.4341
2021-11-23 10:00:00,56657.0,57927.0,56306.0,56354.0,6088217.04
2021-11-23 11:00:00,56354.0,56581.0,55970.0,56137.0,1473056.8401
2021-11-23 12:00:00,56139.0,56446.0,56102.0,56322.0,698977.5461
2021-11-23 13:00:00,56322.0,56935.0,56316.0,56809.0,1886910.3112
2021-11-23 14:00:00,56809.0,57710.0,56589.0,57710.0,4069769.4077
2021-11-23 15:00:00,57710.0,57754.0,56866.0,56885.0,1616041.841
2021-11-23 16:00:00,56885.0,57599.0,56885.0,57474.0,3067597.1889
2021-11-23 17:00:00,57480.0,57685.0,57233.0,57258.0,1879532.6927
2021-11-23 18:00:00,57258.0,57596.0,57145.0,57446.0,1889915.3921
2021-11-23 19:00:00,57446.0,57850.0,57230.0,57790.0,2523711.2443
2021-11-23 20:00:00,57790.0,57875.0,57400.0,57859.0,2774026.5755
2021-11-23 21:00:00,57859.0,57860.0,57550.0,57708.0,1085703.506
2021-11-23 22:00:00,57708.0,57746.0,57457.0,57593.0,551239.5131
2021-11-23 23:00:00,57593.0,57757.0,57481.0,57570.0,839800.0168
2021-11-24 00:00:00,57570.0,57745.0,57502.0,57521.0,1202513.2523
2021-11-24 01:00:00,57521.0,57569.0,56990.0,57048.0,11272771.981
2021-11-24 02:00:00,57048.0,57125.0,56140.0,56247.0,12183243.7551
2021-11-24 03:00:00,56245.0,56484.0,56199.0,56421.0,2379732.1941
2021-11-24 04:00:00,56421.0,56772.0,56359.0,56570.0,1820464.9558
2021-11-24 05:00:00,56570.0,56814.0,56494.0,56613.0,607591.4027
2021-11-24 06:00:00,56613.0,56748.0,56247.0,56625.0,2870813.0923
2021-11-24 07:00:00,56625.0,56716.0,56403.0,56523.0,602406.2827
2021-11-24 08:00:00,56523.0,57425.0,56412.0,56873.0,3359358.8457
2021-11-24 09:00:00,56873.0,57014.0,56666.0,56697.0,1093843.8859
2021-11-24 10:00:00,56697.0,56890.0,56426.0,56457.0,355226.8141
2021-11-24 11:00:00,56457.0,56778.0,56350.0,56642.0,529367.1313
2021-11-24 12:00:00,56642.0,56745.0,56434.0,56468.0,426672.7348
2021-11-24 13:00:00,56468.0,56865.0,56051.0,56058.0,563026.1894
2021-11-24 14:00:00,56058.0,56359.0,55902.0,56154.0,3535230.4569
2021-11-24 15:00:00,56154.0,57169.0,56101.0,56735.0,6536744.6512
2021-11-24 16:00:00,56735.0,56882.0,56573.0,56635.0,2857756.2205
2021-11-24 17:00:00,56635.0,56801.0,56500.0,56552.0,1518991.7562
2021-11-24 18:00:00,56552.0,57111.0,56528.0,56804.0,12632915.2444
2021-11-24 19:00:00,56804.0,56912.0,56606.0,56852.0,2056566.8623
2021-11-24 20:00:00,56852.0,57471.0,56746.0,57442.0,3460528.5282
2021-11-24 21:00:00,57442.0,57514.0,57217.0,57326.0,986179.3377
2021-11-24 22:00:00,57326.0,57457.0,56868.0,57016.0,2720639.2205
2021-11-24 23:00:00,57015.0,57255.0,56982.0,57151.0,643665.3129
2021-11-25 00:00:00,57151.0,58273.0,57137.0,58039.0,8234567.9626
2021-11-25 01:00:00,58039.0,58274.0,57748.0,57761.0,1445356.4781
2021-11-25 02:00:00,57769.0,57866.0,57550.0,57742.0,3484762.1967
2021-11-25 03:00:00,57742.0,57815.0,57599.0,57769.0,1005410.8641
2021-11-25 04:00:00,57769.0,57839.0,57166.0,57257.0,11661929.362
2021-11-25 05:00:00,57257.0,57306.0,57039.0,57132.0,4204621.7794
2021-11-25 06:00:00,57132.0,57388.0,57108.0,57280.0,3165405.1825
2021-11-25 07:00:00,57280.0,57737.0,57280.0,57693.0,510077.2616
2021-11-25 08:00:00,57693.0,57947.0,57627.0,57627.0,936747.337
2021-11-25 09:00:00,57627.0,57831.0,57382.0,57796.0,709602.4281
2021-11-25 10:00:00,57798.0,58492.0,57759.0,58030.0,2666960.091
2021-11-25 11:00:00,58030.0,58119.0,57881.0,58055.0,631734.5321
2021-11-25 12:00:00,58055.0,58748.0,57949.0,58689.0,1152588.7765
2021-11-25 13:00:00,58692.0,58891.0,58468.0,58593.0,1056393.8713
2021-11-25 14:00:00,58593.0,58819.0,58503.0,58744.0,672846.087
2021-11-25 15:00:00,58750.0,59187.0,58639.0,59094.0,4102283.7348
2021-11-25 16:00:00,59094.0,59431.0,58895.0,59023.0,2584471.1225
2021-11-25 17:00:00,59023.0,59298.0,59023.0,59205.0,2727857.672
2021-11-25 18:00:00,59205.0,59282.0,59039.0,59162.0,766312.4071
2021-11-25 19:00:00,59162.0,59310.0,58727.0,58909.0,2420553.0857
2021-11-25 20:00:00,58910.0,59110.0,58850.0,58901.0,2365756.926
2021-11-25 21:00:00,58898.0,59092.0,58752.0,58851.0,639620.2479
2021-11-25 22:00:00,58851.0,58934.0,58597.0,58925.0,1495471.8217
2021-11-25 23:00:00,58925.0,59351.0,58833.0,58982.0,2602770.4549
2021-11-26 00:00:00,58992.0,59192.0,58692.0,58742.0,1310606.2102
2021-11-26 01:00:00,58751.0,58932.0,58620.0,58640.0,3778159.3992
2021-11-26 02:00:00,58640.0,58682.0,58179.0,58220.0,5771241.695
2021-11-26 03:00:00,58220.0,58246.0,57903.0,57928.0,5710186.9463
2021-11-26 04:00:00,57928.0,58049.0,57713.0,57847.0,3182658.4364
2021-11-26 05:00:00,57847.0,57893.0,57512.0,57877.0,903976.5642
2021-11-26 06:00:00,57877.0,57960.0,57491.0,57608.0,701009.6508
2021-11-26 07:00:00,57608.0,57673.0,56600.0,57000.0,3082420.2666
2021-11-26 08:00:00,56998.0,56998.0,54416.0,55226.0,23323474.8238
2021-11-26 09:00:00,55226.0,55504.0,54631.0,54914.0,5648713.0701
2021-11-26 10:00:00,54914.0,54954.0,54342.0,54431.0,4072020.6916
2021-11-26 11:00:00,54431.0,54839.0,53700.0,53729.0,8530906.6575
2021-11-26 12:00:00,53729.0,54387.0,53514.0,54323.0,6533742.6881
2021-11-26 13:00:00,54323.0,54675.0,54014.0,54626.0,5460235.2819
2021-11-26 14:00:00,54626.0,54906.0,54335.0,54683.0,2602853.5259
2021-11-26 15:00:00,54683.0,54683.0,54285.0,54370.0,3533916.7905
2021-11-26 16:00:00,54370.0,54591.0,54062.0,54320.0,871647.5888
2021-11-26 17:00:00,54320.0,54681.0,54212.0,54277.0,2655900.3306
2021-11-26 18:00:00,54277.0,54375.0,53983.0,54103.0,3508632.788
2021-11-26 19:00:00,54103.0,54473.0,54021.0,54355.0,701942.5637
2021-11-26 20:00:00,54355.0,54599.0,54251.0,54561.0,766299.7847
2021-11-26 21:00:00,54561.0,54602.0,54013.0,54014.0,907150.0827
2021-11-26 22:00:00,54014.0,54448.0,53850.0,54090.0,4816836.211
2021-11-26 23:00:00,54090.0,54230.0,53552.0,53711.0,9431013.3093
2021-11-27 00:00:00,53711.0,54658.0,53552.0,54117.0,11517267.9159
2021-11-27 01:00:00,54117.0,54348.0,53940.0,54192.0,1354585.0324
2021-11-27 02:00:00,54192.0,54550.0,54154.0,54415.0,499848.6092
2021-11-27 03:00:00,54415.0,54654.0,54330.0,54376.0,1047974.6839
2021-11-27 04:00:00,54376.0,54629.0,54292.0,54513.0,1505773.7048
2021-11-27 05:00:00,54513.0,54569.0,54273.0,54280.0,538939.1104
2021-11-27 06:00:00,54280.0,54504.0,54231.0,54273.0,945183.9852
2021-11-27 07:00:00,54273.0,54473.0,54248.0,54420.0,531023.9132
2021-11-27 08:00:00,54420.0,55313.0,54412.0,55091.0,1931051.5925
2021-11-27 09:00:00,55091.0,55193.0,54614.0,54621.0,1370782.4385
2021-11-27 10:00:00,54621.0,54931.0,54326.0,54763.0,1406898.5584
2021-11-27 11:00:00,54763.0,55002.0,54577.0,54644.0,424639.5467
2021-11-27 12:00:00,54644.0,54868.0,54531.0,54762.0,184016.2902
2021-11-27 13:00:00,54762.0,55242.0,54684.0,55031.0,1243495.0469
2021-11-27 14:00:00,55031.0,55263.0,54731.0,54766.0,1244712.3465
2021-11-27 15:00:00,54766.0,55041.0,54648.0,54941.0,270300.4083
2021-11-27 16:00:00,54941.0,55258.0,54852.0,54948.0,368882.5076
2021-11-27 17:00:00,54948.0,55157.0,54870.0,54935.0,507004.3651
2021-11-27 18:00:00,54935.0,55079.0,54712.0,55011.0,2215788.4867
2021-11-27 19:00:00,55011.0,55034.0,54874.0,54956.0,1962044.1757
2021-11-27 20:00:00,54956.0,55085.0,54167.0,54294.0,8931157.1723
2021-11-27 21:00:00,54294.0,54719.0,54024.0,54611.0,2803429.5529
2021-11-27 22:00:00,54611.0,55007.0,54558.0,54904.0,2216940.9326
2021-11-27 23:00:00,54904.0,54961.0,54406.0,54778.0,1531804.4318
2021-11-28 00:00:00,54778.0,54856.0,54290.0,54717.0,2381490.348
2021-11-28 01:00:00,54717.0,54773.0,54158.0,54252.0,5583145.8111
2021-11-28 02:00:00,54252.0,54401.0,53715.0,54388.0,3793771.057
2021-11-28 03:00:00,54388.0,54471.0,54067.0,54160.0,3224042.968
2021-11-28 04:00:00,54160.0,54232.0,53960.0,54085.0,1201282.3016
2021-11-28 05:00:00,54085.0,54424.0,54006.0,54417.0,585133.9795
2021-11-28 06:00:00,54417.0,54633.0,54220.0,54528.0,234439.5642
2021-11-28 07:00:00,54528.0,54672.0,54441.0,54538.0,1845039.6318
2021-11-28 08:00:00,54543.0,54721.0,54260.0,54430.0,223782.2569
2021-11-28 09:00:00,54430.0,54510.0,54171.0,54364.0,184580.5365
2021-11-28 10:00:00,54364.0,54964.0,54218.0,54758.0,408645.0372
2021-11-28 11:00:00,54760.0,54906.0,54477.0,54534.0,332432.5821
2021-11-28 12:00:00,54534.0,54665.0,54307.0,54385.0,389537.3461
2021-11-28 13:00:00,54385.0,54426.0,54233.0,54306.0,88360.2732
2021-11-28 14:00:00,54306.0,54585.0,54060.0,54399.0,274738.881
2021-11-28 15:00:00,54399.0,54472.0,54218.0,54334.0,195195.3658
2021-11-28 16:00:00,54334.0,54405.0,53984.0,54222.0,427253.4773
2021-11-28 17:00:00,54222.0,54324.0,53790.0,53931.0,7418935.6832
2021-11-28 18:00:00,53931.0,54222.0,53241.0,54151.0,14892805.3975
2021-11-28 19:00:00,54151.0,54944.0,54082.0,54655.0,2035098.4316
2021-11-28 20:00:00,54655.0,55188.0,54655.0,54959.0,1441336.552
2021-11-28 21:00:00,54959.0,56451.0,54921.0,56343.0,8744191.8868
2021-11-28 22:00:00,56340.0,56842.0,56088.0,56093.0,8136198.0727
2021-11-28 23:00:00,56093.0,57487.0,56093.0,57337.0,7028768.8212
2021-11-29 00:00:00,57323.0,58031.0,57117.0,57812.0,29290967.3371
2021-11-29 01:00:00,57812.0,58290.0,57561.0,57692.0,3070498.6362
2021-11-29 02:00:00,57692.0,57758.0,57287.0,57349.0,6628773.022
2021-11-29 03:00:00,57349.0,57456.0,57233.0,57396.0,1461410.5016
2021-11-29 04:00:00,57396.0,57791.0,57290.0,57313.0,4546101.9202
2021-11-29 05:00:00,57313.0,57438.0,57255.0,57381.0,709241.7898
2021-11-29 06:00:00,57381.0,57558.0,57376.0,57489.0,995397.9228
2021-11-29 07:00:00,57489.0,57719.0,57450.0,57552.0,994877.0073
2021-11-29 08:00:00,57552.0,57678.0,57257.0,57305.0,482659.5326
2021-11-29 09:00:00,57305.0,57446.0,56724.0,56918.0,1778688.2317
2021-11-29 10:00:00,56918.0,57432.0,56847.0,57225.0,1394469.1293
2021-11-29 11:00:00,57225.0,57347.0,56916.0,56933.0,913629.099
2021-11-29 12:00:00,56933.0,57148.0,56901.0,56946.0,1627480.257
2021-11-29 13:00:00,56946.0,57535.0,56916.0,57328.0,2367093.8058
2021-11-29 14:00:00,57328.0,57450.0,56977.0,57073.0,1571230.6566
2021-11-29 15:00:00,57073.0,57187.0,56878.0,57179.0,954088.5922
2021-11-29 16:00:00,57179.0,57514.0,57044.0,57514.0,914245.314
2021-11-29 17:00:00,57514.0,58830.0,57472.0,58699.0,5451303.7945
2021-11-29 18:00:00,58699.0,58927.0,58556.0,58691.0,1730049.122
2021-11-29 19:00:00,58691.0,58705.0,57820.0,57916.0,3489647.6809
2021-11-29 20:00:00,57916.0,58299.0,57748.0,58085.0,4074698.8629
2021-11-29 21:00:00,58086.0,58457.0,58039.0,58300.0,1583215.1882
2021-11-29 22:00:00,58300.0,58412.0,58067.0,58096.0,1203868.2881
2021-11-29 23:00:00,58096.0,58142.0,57724.0,57835.0,3874500.1989
2021-11-30 00:00:00,57829.0,58019.0,57580.0,57754.0,3075415.6406
2021-11-30 01:00:00,57754.0,57833.0,57112.0,57329.0,3659429.952
2021-11-30 02:00:00,57329.0,57583.0,57294.0,57415.0,296656.0057
2021-11-30 03:00:00,57415.0,57464.0,56808.0,57148.0,8383910.1238
2021-11-30 04:00:00,57148.0,57327.0,57039.0,57255.0,2436800.3249
2021-11-30 05:00:00,57255.0,57337.0,56315.0,56331.0,8888599.6818
2021-11-30 06:00:00,56329.0,56615.0,55834.0,56582.0,25224558.1213
2021-11-30 07:00:00,56582.0,56827.0,56261.0,56560.0,1924451.1991
2021-11-30 08:00:00,56560.0,57408.0,56289.0,56805.0,4115970.2942
2021-11-30 09:00:00,56805.0,56976.0,56342.0,56770.0,1451038.5758
2021-11-30 10:00:00,56770.0,57275.0,56619.0,57182.0,874231.3599
2021-11-30 11:00:00,57182.0,57767.0,56951.0,57657.0,1066324.5084
2021-11-30 12:00:00,57657.0,58336.0,57657.0,57873.0,3067229.2919
2021-11-30 13:00:00,57873.0,58399.0,57670.0,58387.0,2182903.9546
2021-11-30 14:00:00,58387.0,58634.0,58100.0,58442.0,3016672.3866
2021-11-30 15:00:00,58442.0,59242.0,57274.0,57300.0,11600194.6039
2021-11-30 16:00:00,57300.0,57838.0,56576.0,56814.0,30051106.0475
2021-11-30 17:00:00,56816.0,57652.0,56521.0,57413.0,9198112.5549
2021-11-30 18:00:00,57413.0,58385.0,57260.0,58371.0,3714877.261
2021-11-30 19:00:00,58371.0,58382.0,57432.0,57690.0,2199974.353
2021-11-30 20:00:00,57693.0,57801.0,57260.0,57475.0,2089907.2963
2021-11-30 21:00:00,57473.0,57805.0,56870.0,57131.0,3607125.8949
2021-11-30 22:00:00,57131.0,57551.0,57042.0,57310.0,673071.9471
2021-11-30 23:00:00,57310.0,57444.0,56812.0,57003.0,1929587.8529
2021-12-01 00:00:00,57003.0,57729.0,56701.0,57622.0,5358123.9408
2021-12-01 01:00:00,57622.0,57624.0,56965.0,57041.0,658649.2904
2021-12-01 02:00:00,57041.0,57423.0,56851.0,57300.0,667406.573
2021-12-01 03:00:00,57300.0,57451.0,57051.0,57413.0,5122823.165
2021-12-01 04:00:00,57413.0,57463.0,57022.0,57099.0,1194931.6939
2021-12-01 05:00:00,57099.0,57166.0,56789.0,56824.0,1434805.932
2021-12-01 06:00:00,56824.0,57139.0,56711.0,56972.0,512200.4149
2021-12-01 07:00:00,56972.0,57345.0,56855.0,57203.0,455289.1242
2021-12-01 08:00:00,57203.0,57867.0,56848.0,56949.0,1067292.661
2021-12-01 09:00:00,56949.0,57207.0,56764.0,57139.0,2174214.667
2021-12-01 10:00:00,57139.0,57214.0,56885.0,57015.0,58962.0727
2021-12-01 11:00:00,57015.0,57275.0,56809.0,57228.0,576703.7879
2021-12-01 12:00:00,57223.0,57432.0,57058.0,57142.0,492459.2777
2021-12-01 13:00:00,57142.0,57979.0,57094.0,57695.0,1194801.01
2021-12-01 14:00:00,57695.0,58773.0,57689.0,58611.0,5284538.9201
2021-12-01 15:00:00,58611.0,58876.0,58359.0,58662.0,4576286.4576
2021-12-01 16:00:00,58662.0,59099.0,58437.0,58479.0,1654559.7251
2021-12-01 17:00:00,58479.0,58632.0,58014.0,58041.0,837135.4612
2021-12-01 18:00:00,58041.0,58137.0,57430.0,57488.0,9348833.4453
2021-12-01 19:00:00,57488.0,57749.0,57045.0,57486.0,15212125.5501
2021-12-01 20:00:00,57486.0,57499.0,56592.0,56800.0,6271434.8073
2021-12-01 21:00:00,56800.0,57062.0,56439.0,57023.0,3500359.5033
2021-12-01 22:00:00,57023.0,57168.0,56664.0,57095.0,842076.7008
2021-12-01 23:00:00,57095.0,57279.0,57020.0,57254.0,1075042.2081
2021-12-02 00:00:00,57254.0,57254.0,56752.0,57071.0,872374.6717
2021-12-02 01:00:00,57071.0,57420.0,56847.0,57274.0,738451.3026
2021-12-02 02:00:00,57274.0,57286.0,56901.0,57004.0,2392394.9862
2021-12-02 03:00:00,57004.0,57004.0,55706.0,56363.0,23192944.7999
2021-12-02 04:00:00,56363.0,56732.0,56271.0,56542.0,1775221.5275
2021-12-02 05:00:00,56542.0,57012.0,56529.0,56949.0,4110419.8127
2021-12-02 06:00:00,56949.0,56949.0,56419.0,56698.0,1613153.4159
2021-12-02 07:00:00,56698.0,56999.0,56640.0,56854.0,508373.2871
2021-12-02 08:00:00,56854.0,57236.0,56778.0,57005.0,374956.9709
2021-12-02 09:00:00,57004.0,57150.0,56628.0,56733.0,1377153.0954
2021-12-02 10:00:00,56733.0,56843.0,56460.0,56582.0,424581.0176
2021-12-02 11:00:00,56582.0,56639.0,56121.0,56346.0,1738860.9078
2021-12-02 12:00:00,56346.0,56644.0,56058.0,56580.0,3874845.5351
2021-12-02 13:00:00,56580.0,56670.0,56115.0,56471.0,6552843.1435
2021-12-02 14:00:00,56479.0,57242.0,56355.0,57159.0,1826655.2473
2021-12-02 15:00:00,57159.0,57476.0,56164.0,56537.0,3571407.2151
2021-12-02 16:00:00,56537.0,56769.0,56042.0,56341.0,3870517.0283
2021-12-02 17:00:00,56341.0,56712.0,56299.0,56629.0,2339308.3976
2021-12-02 18:00:00,56629.0,56782.0,56166.0,56749.0,1202724.2271
2021-12-02 19:00:00,56749.0,57000.0,56552.0,56673.0,1434027.4285
2021-12-02 20:00:00,56673.0,57243.0,56586.0,57047.0,8349731.7962
2021-12-02 21:00:00,57047.0,57091.0,56819.0,56906.0,2732139.782
2021-12-02 22:00:00,56906.0,56988.0,56621.0,56886.0,2612374.1297
2021-12-02 23:00:00,56886.0,56956.0,56407.0,56524.0,6637310.7489
2021-12-03 00:00:00,56524.0,56818.0,56470.0,56571.0,1271732.258
2021-12-03 01:00:00,56571.0,56762.0,56430.0,56550.0,105039.8688
2021-12-03 02:00:00,56550.0,56623.0,56126.0,56298.0,3315997.7216
2021-12-03 03:00:00,56298.0,56584.0,56142.0,56374.0,217262.8905
2021-12-03 04:00:00,56374.0,56732.0,56309.0,56622.0,847759.8411
2021-12-03 05:00:00,56622.0,57065.0,56465.0,56771.0,1694246.171
2021-12-03 06:00:00,56771.0,57014.0,56726.0,56896.0,288989.5929
2021-12-03 07:00:00,56896.0,56994.0,56653.0,56791.0,706790.9612
2021-12-03 08:00:00,56791.0,56854.0,56518.0,56625.0,219562.0565
2021-12-03 09:00:00,56625.0,56892.0,56485.0,56859.0,310011.2582
2021-12-03 10:00:00,56859.0,57379.0,56734.0,56887.0,7188407.383
2021-12-03 11:00:00,56887.0,57196.0,56881.0,57020.0,649276.6939
2021-12-03 12:00:00,57020.0,57238.0,56803.0,56841.0,329633.9413
2021-12-03 13:00:00,56841.0,57674.0,56792.0,56919.0,2177646.4058
2021-12-03 14:00:00,56919.0,56974.0,56201.0,56249.0,2224951.0063
2021-12-03 15:00:00,56249.0,56379.0,55705.0,55994.0,8117189.1047
2021-12-03 16:00:00,55994.0,56021.0,54775.0,54995.0,30689967.294
2021-12-03 17:00:00,54995.0,55118.0,54613.0,55015.0,4045577.4024
2021-12-03 18:00:00,55015.0,55204.0,54462.0,54905.0,14499782.5538
2021-12-03 19:00:00,54905.0,54935.0,53702.0,53815.0,23046917.5237
2021-12-03 20:00:00,53815.0,54033.0,50000.0,53501.0,66532700.2162
2021-12-03 21:00:00,53501.0,54092.0,53400.0,53657.0,5198198.0627
2021-12-03 22:00:00,53657.0,53771.0,53093.0,53437.0,3200434.0198
2021-12-03 23:00:00,53438.0,53916.0,53402.0,53632.0,2509396.8819
2021-12-04 00:00:00,53632.0,53888.0,53027.0,53091.0,2161632.4273
2021-12-04 01:00:00,53091.0,53216.0,52652.0,53013.0,3048078.2502
2021-12-04 02:00:00,53013.0,53140.0,52735.0,53134.0,688722.8331
2021-12-04 03:00:00,53134.0,53145.0,52014.0,52017.0,3664950.5497
2021-12-04 04:00:00,52017.0,52632.0,49167.0,50357.0,27797194.3575
2021-12-04 05:00:00,50357.0,50662.0,40301.0,47880.0,42862418.0641
2021-12-04 06:00:00,47880.0,48139.0,46897.0,47626.0,6374385.4412
2021-12-04 07:00:00,47626.0,47655.0,46729.0,47251.0,7976837.1253
2021-12-04 08:00:00,47251.0,47999.0,47078.0,47586.0,3480788.7932
2021-12-04 09:00:00,47586.0,47755.0,47378.0,47577.0,1057588.8486
2021-12-04 10:00:00,47577.0,47672.0,46912.0,47466.0,582635.312
2021-12-04 11:00:00,47466.0,47466.0,46227.0,46582.0,930044.8989
2021-12-04 12:00:00,46582.0,47609.0,46582.0,47146.0,544093.4029
2021-12-04 13:00:00,47146.0,47497.0,46844.0,47464.0,2165679.5808
2021-12-04 14:00:00,47464.0,47934.0,47336.0,47889.0,2574075.615
2021-12-04 15:00:00,47889.0,48682.0,47839.0,48284.0,5057321.6255
2021-12-04 16:00:00,48284.0,48536.0,47851.0,47922.0,2088040.8058
2021-12-04 17:00:00,47922.0,48431.0,47874.0,48323.0,1550495.2254
2021-12-04 18:00:00,48323.0,48925.0,48246.0,48925.0,2745085.2748
2021-12-04 19:00:00,48925.0,49505.0,48720.0,49338.0,8119770.0228
2021-12-04 20:00:00,49338.0,49541.0,49020.0,49331.0,2458331.4238
2021-12-04 21:00:00,49331.0,49386.0,48559.0,48763.0,1105933.2281
2021-12-04 22:00:00,48763.0,49259.0,48675.0,49259.0,1050423.2948
2021-12-04 23:00:00,49259.0,49547.0,48861.0,49232.0,828233.3562
2021-12-05 00:00:00,49232.0,49730.0,48404.0,49000.0,2541529.7857
2021-12-05 01:00:00,49000.0,49294.0,48729.0,49091.0,743706.5169
2021-12-05 02:00:00,49091.0,49163.0,48867.0,49122.0,1556957.0724
2021-12-05 03:00:00,49122.0,49430.0,48916.0,49229.0,1730507.8497
2021-12-05 04:00:00,49229.0,49300.0,48907.0,49009.0,3923688.8664
2021-12-05 05:00:00,49009.0,49499.0,48938.0,49495.0,900979.1598
2021-12-05 06:00:00,49495.0,49684.0,49319.0,49547.0,901323.1291
2021-12-05 07:00:00,49547.0,49772.0,49327.0,49393.0,485727.4936
2021-12-05 08:00:00,49392.0,49639.0,49234.0,49557.0,259316.3418
2021-12-05 09:00:00,49557.0,49557.0,48828.0,49079.0,1268875.0046
2021-12-05 10:00:00,49079.0,49487.0,48941.0,49316.0,388220.8103
2021-12-05 11:00:00,49316.0,49466.0,49071.0,49330.0,231562.7969
2021-12-05 12:00:00,49330.0,49745.0,49144.0,49455.0,1328872.0311
2021-12-05 13:00:00,49455.0,49514.0,49216.0,49383.0,321986.0653
2021-12-05 14:00:00,49383.0,49417.0,48880.0,48993.0,1514410.3816
2021-12-05 15:00:00,48992.0,49152.0,47811.0,47993.0,8982250.8528
2021-12-05 16:00:00,47993.0,48813.0,47963.0,48551.0,2231979.6687
2021-12-05 17:00:00,48551.0,49380.0,48435.0,49336.0,8174744.6966
2021-12-05 18:00:00,49336.0,49398.0,49146.0,49158.0,2290385.4088
2021-12-05 19:00:00,49158.0,49196.0,48342.0,48960.0,1721417.9549
2021-12-05 20:00:00,48960.0,49090.0,48601.0,48887.0,679170.5243
2021-12-05 21:00:00,48887.0,49270.0,48569.0,49224.0,703377.0813
2021-12-05 22:00:00,49224.0,49294.0,48822.0,49279.0,1734629.8574
2021-12-05 23:00:00,49280.0,49580.0,49086.0,49464.0,5744302.8402
2021-12-06 00:00:00,49464.0,49500.0,48482.0,48811.0,2344650.9563
2021-12-06 01:00:00,48811.0,49057.0,48330.0,48867.0,2785116.2741
2021-12-06 02:00:00,48867.0,49197.0,48806.0,48963.0,1920231.3962
2021-12-06 03:00:00,48963.0,49282.0,48879.0,49088.0,909172.3369
2021-12-06 04:00:00,49088.0,49316.0,49018.0,49043.0,562262.9298
2021-12-06 05:00:00,49041.0,49144.0,48722.0,48734.0,3527412.0385
2021-12-06 06:00:00,48734.0,48801.0,48103.0,48221.0,2404990.1832
2021-12-06 07:00:00,48221.0,48492.0,47727.0,48475.0,4848102.7041
2021-12-06 08:00:00,48475.0,49500.0,47893.0,48223.0,4909157.4777
2021-12-06 09:00:00,48223.0,48377.0,47200.0,47478.0,6198865.2492
2021-12-06 10:00:00,47478.0,47853.0,47362.0,47540.0,1991454.3034
2021-12-06 11:00:00,47540.0,48820.0,47260.0,48660.0,4033618.5174
2021-12-06 12:00:00,48660.0,48852.0,48401.0,48544.0,714115.7611
2021-12-06 13:00:00,48544.0,48736.0,48074.0,48349.0,572043.1231
2021-12-06 14:00:00,48349.0,48599.0,47879.0,48202.0,2359044.8169
2021-12-06 15:00:00,48202.0,49019.0,48067.0,48989.0,2978819.513
2021-12-06 16:00:00,48989.0,49279.0,48721.0,49187.0,1496013.4088
2021-12-06 17:00:00,49193.0,49328.0,48949.0,49021.0,3387278.5279
2021-12-06 18:00:00,49021.0,49274.0,48843.0,49221.0,2682968.2895
2021-12-06 19:00:00,49221.0,49403.0,49119.0,49153.0,2246137.5045
2021-12-06 20:00:00,49153.0,49284.0,48821.0,48872.0,542949.5623
2021-12-06 21:00:00,48872.0,50571.0,48870.0,50089.0,4786075.6541
2021-12-06 22:00:00,50089.0,50950.0,50089.0,50817.0,3269345.7175
2021-12-06 23:00:00,50817.0,50916.0,50350.0,50503.0,3257399.7712
2021-12-07 00:00:00,50503.0,50808.0,50409.0,50699.0,625667.1779
