,timestamp,open_ETH_ftx_1H,high_ETH_ftx_1H,low_ETH_ftx_1H,close_ETH_ftx_1H,volume_ETH_ftx_1H,price
3557,2021-04-23 12:00:00,2294.1,2304.5,2240.2,2244.8,82610.8082,2244.8
3558,2021-04-23 13:00:00,2244.8,2262.5,2197.7,2233.3,1122045.8814,2233.3
3559,2021-04-23 14:00:00,2233.3,2299.1,2220.2,2296.7,441720.6669,2296.7
3560,2021-04-23 15:00:00,2296.7,2338.0,2255.3,2334.0,316728.3672,2334.0
3561,2021-04-23 16:00:00,2334.0,2350.5,2303.5,2331.3,226805.1604,2331.3
3562,2021-04-23 17:00:00,2331.3,2333.9,2282.5,2295.8,168099.8805,2295.8
3563,2021-04-23 18:00:00,2295.8,2355.5,2285.8,2347.0,1824508.7203,2347.0
3564,2021-04-23 19:00:00,2347.0,2365.8,2335.8,2364.1,59004.942,2364.1
3565,2021-04-23 20:00:00,2364.1,2381.6,2314.8,2321.8,301137.3169,2321.8
3566,2021-04-23 21:00:00,2321.8,2369.9,2309.0,2311.8,175853.1012,2311.8
3567,2021-04-23 22:00:00,2311.8,2335.9,2304.7,2316.7,54123.4916,2316.7
3568,2021-04-23 23:00:00,2316.7,2371.1,2316.7,2367.4,50099.7576,2367.4
3569,2021-04-24 00:00:00,2367.4,2369.9,2253.1,2264.5,1014931.6264,2264.5
3570,2021-04-24 01:00:00,2264.5,2285.7,2263.7,2271.1,16672.9653,2271.1
3571,2021-04-24 02:00:00,2271.1,2299.7,2231.2,2290.4,230359.0079,2290.4
3572,2021-04-24 03:00:00,2290.4,2326.8,2290.4,2298.0,104810.3779,2298.0
3573,2021-04-24 04:00:00,2298.0,2325.6,2286.5,2316.5,31960.482,2316.5
3574,2021-04-24 05:00:00,2316.5,2328.2,2299.3,2317.4,41298.5642,2317.4
3575,2021-04-24 06:00:00,2317.4,2321.8,2279.6,2281.9,59222.8434,2281.9
3576,2021-04-24 07:00:00,2281.9,2292.4,2266.1,2276.5,38455.1495,2276.5
3577,2021-04-24 08:00:00,2276.5,2303.6,2263.2,2277.3,109888.9381,2277.3
3578,2021-04-24 09:00:00,2277.3,2277.9,2251.9,2254.1,105242.5534,2254.1
3579,2021-04-24 10:00:00,2254.1,2255.8,2188.3,2189.8,217024.7978,2189.8
3580,2021-04-24 11:00:00,2189.8,2221.6,2157.2,2181.6,619263.3469,2181.6
3581,2021-04-24 12:00:00,2181.6,2242.7,2167.9,2227.4,221720.0019,2227.4
3582,2021-04-24 13:00:00,2227.4,2233.4,2210.6,2218.7,73914.2145,2218.7
3583,2021-04-24 14:00:00,2218.7,2224.8,2189.7,2200.7,89060.7114,2200.7
3584,2021-04-24 15:00:00,2199.7,2264.0,2174.7,2251.0,327822.7083,2251.0
3585,2021-04-24 16:00:00,2251.0,2261.6,2231.1,2235.9,566591.3189,2235.9
3586,2021-04-24 17:00:00,2235.9,2253.9,2215.4,2249.5,139055.6089,2249.5
3587,2021-04-24 18:00:00,2249.5,2290.6,2242.4,2266.7,286675.8722,2266.7
3588,2021-04-24 19:00:00,2266.7,2286.0,2266.0,2271.6,60787.4034,2271.6
3589,2021-04-24 20:00:00,2271.6,2297.1,2254.0,2296.8,128391.4693,2296.8
3590,2021-04-24 21:00:00,2296.8,2298.2,2275.1,2290.8,79482.5301,2290.8
3591,2021-04-24 22:00:00,2290.8,2294.5,2236.9,2241.7,128777.9563,2241.7
3592,2021-04-24 23:00:00,2241.7,2262.3,2204.7,2215.1,442949.2788,2215.1
3593,2021-04-25 00:00:00,2215.1,2245.0,2205.3,2216.3,709631.4501,2216.3
3594,2021-04-25 01:00:00,2216.3,2251.2,2216.3,2238.3,306812.9136,2238.3
3595,2021-04-25 02:00:00,2238.3,2251.2,2234.6,2245.0,79901.8214,2245.0
3596,2021-04-25 03:00:00,2245.0,2245.9,2184.8,2189.7,225243.5159,2189.7
3597,2021-04-25 04:00:00,2189.7,2197.6,2171.8,2190.9,173368.4125,2190.9
3598,2021-04-25 05:00:00,2190.9,2208.9,2190.9,2201.8,88090.7136,2201.8
3599,2021-04-25 06:00:00,2201.6,2208.3,2179.6,2179.8,176278.0831,2179.8
3600,2021-04-25 07:00:00,2179.8,2197.9,2165.1,2195.4,326550.6731,2195.4
3601,2021-04-25 08:00:00,2196.3,2237.1,2186.5,2230.7,425434.4033,2230.7
3602,2021-04-25 09:00:00,2230.7,2258.4,2196.8,2255.5,482518.3861,2255.5
3603,2021-04-25 10:00:00,2255.5,2289.3,2237.8,2261.3,746207.8607,2261.3
3604,2021-04-25 11:00:00,2261.3,2295.3,2257.7,2289.8,282858.319,2289.8
3605,2021-04-25 12:00:00,2289.8,2324.8,2282.1,2321.5,318176.2494,2321.5
3606,2021-04-25 13:00:00,2321.5,2323.3,2304.4,2318.9,300392.6859,2318.9
3607,2021-04-25 14:00:00,2318.9,2349.0,2306.5,2344.9,183783.4676,2344.9
3608,2021-04-25 15:00:00,2344.9,2357.0,2336.2,2345.5,243621.8506,2345.5
3609,2021-04-25 16:00:00,2344.9,2353.0,2319.1,2353.0,590861.8193,2353.0
3610,2021-04-25 17:00:00,2353.0,2356.1,2317.5,2327.6,568681.5225,2327.6
3611,2021-04-25 18:00:00,2327.6,2329.5,2280.4,2299.1,772572.1793,2299.1
3612,2021-04-25 19:00:00,2299.1,2312.6,2268.6,2270.0,174306.6704,2270.0
3613,2021-04-25 20:00:00,2270.0,2291.0,2212.8,2217.8,254193.7191,2217.8
3614,2021-04-25 21:00:00,2217.8,2242.3,2171.1,2212.6,962828.8335,2212.6
3615,2021-04-25 22:00:00,2212.6,2284.6,2210.6,2280.9,444462.1005,2280.9
3616,2021-04-25 23:00:00,2280.9,2323.7,2265.0,2323.7,553343.4754,2323.7
3617,2021-04-26 00:00:00,2323.7,2420.9,2306.0,2413.5,2174741.6535,2413.5
3618,2021-04-26 01:00:00,2413.5,2457.1,2406.8,2447.5,473277.9162,2447.5
3619,2021-04-26 02:00:00,2447.5,2472.4,2424.4,2451.4,277137.7503,2451.4
3620,2021-04-26 03:00:00,2451.4,2461.8,2436.9,2454.9,352877.6509,2454.9
3621,2021-04-26 04:00:00,2454.9,2478.5,2450.4,2458.5,127742.1445,2458.5
3622,2021-04-26 05:00:00,2457.0,2473.0,2433.1,2471.7,83886.2135,2471.7
3623,2021-04-26 06:00:00,2471.7,2491.2,2460.9,2474.4,44864.6817,2474.4
3624,2021-04-26 07:00:00,2474.4,2477.4,2446.2,2454.3,161001.1917,2454.3
3625,2021-04-26 08:00:00,2454.3,2457.2,2431.3,2441.3,9512.2147,2441.3
3626,2021-04-26 09:00:00,2441.3,2487.1,2426.7,2487.1,140936.6186,2487.1
3627,2021-04-26 10:00:00,2487.1,2498.2,2473.7,2481.2,4508.4934,2481.2
3628,2021-04-26 11:00:00,2481.2,2527.3,2481.2,2521.7,44987.2077,2521.7
3629,2021-04-26 12:00:00,2521.7,2525.8,2483.1,2483.1,103249.6308,2483.1
3630,2021-04-26 13:00:00,2483.1,2514.0,2478.1,2495.8,245314.0431,2495.8
3631,2021-04-26 14:00:00,2495.8,2507.0,2479.2,2491.0,335976.2506,2491.0
3632,2021-04-26 15:00:00,2491.0,2512.8,2476.5,2512.4,51239.5147,2512.4
3633,2021-04-26 16:00:00,2512.4,2531.9,2452.1,2487.7,466930.383,2487.7
3634,2021-04-26 17:00:00,2487.7,2532.3,2487.0,2510.4,484962.3572,2510.4
3635,2021-04-26 18:00:00,2510.4,2512.6,2490.2,2505.4,252972.7851,2505.4
3636,2021-04-26 19:00:00,2505.4,2505.8,2480.4,2494.7,86889.5096,2494.7
3637,2021-04-26 20:00:00,2494.7,2494.7,2459.2,2459.9,43448.5843,2459.9
3638,2021-04-26 21:00:00,2459.9,2500.0,2431.2,2495.6,298723.4933,2495.6
3639,2021-04-26 22:00:00,2495.6,2546.2,2477.8,2509.5,340504.6458,2509.5
3640,2021-04-26 23:00:00,2509.5,2545.1,2504.9,2537.0,43516.3997,2537.0
3641,2021-04-27 00:00:00,2537.0,2550.3,2502.7,2511.8,49059.5307,2511.8
3642,2021-04-27 01:00:00,2511.8,2521.8,2506.7,2518.8,16809.7656,2518.8
3643,2021-04-27 02:00:00,2518.8,2538.4,2518.0,2523.2,90951.2639,2523.2
3644,2021-04-27 03:00:00,2522.5,2522.5,2485.3,2497.3,10725.0179,2497.3
3645,2021-04-27 04:00:00,2497.3,2510.1,2494.2,2507.7,120474.4509,2507.7
3646,2021-04-27 05:00:00,2507.7,2535.2,2507.7,2531.4,85663.6692,2531.4
3647,2021-04-27 06:00:00,2531.4,2567.0,2531.4,2564.0,106337.9826,2564.0
3648,2021-04-27 07:00:00,2564.0,2565.3,2536.8,2544.8,31832.0517,2544.8
3649,2021-04-27 08:00:00,2544.8,2557.7,2537.3,2537.6,20797.6735,2537.6
3650,2021-04-27 09:00:00,2537.6,2558.1,2534.8,2542.0,17875.015,2542.0
3651,2021-04-27 10:00:00,2542.0,2555.5,2539.6,2548.1,971270.9124,2548.1
3652,2021-04-27 11:00:00,2548.1,2580.5,2547.3,2578.0,13805.8119,2578.0
3653,2021-04-27 12:00:00,2578.0,2586.8,2554.9,2557.9,1045408.6795,2557.9
3654,2021-04-27 13:00:00,2557.9,2569.3,2536.4,2556.7,6343511.1392,2556.7
3655,2021-04-27 14:00:00,2556.7,2640.0,2542.1,2638.1,1471064.8439,2638.1
3656,2021-04-27 15:00:00,2638.1,2675.0,2621.8,2665.1,1660562.6923,2665.1
3657,2021-04-27 16:00:00,2665.1,2681.1,2627.3,2634.1,2028543.5551,2634.1
3658,2021-04-27 17:00:00,2634.1,2649.2,2622.0,2647.0,483191.7579,2647.0
3659,2021-04-27 18:00:00,2647.0,2647.0,2629.3,2643.3,72719.9719,2643.3
3660,2021-04-27 19:00:00,2643.3,2644.9,2605.4,2623.5,138079.8808,2623.5
3661,2021-04-27 20:00:00,2623.5,2649.9,2623.5,2646.5,161002.7057,2646.5
3662,2021-04-27 21:00:00,2646.5,2652.5,2626.3,2649.0,61392.6703,2649.0
3663,2021-04-27 22:00:00,2649.0,2649.0,2613.7,2623.3,371813.6528,2623.3
3664,2021-04-27 23:00:00,2623.3,2670.8,2611.6,2670.8,1187984.8706,2670.8
3665,2021-04-28 00:00:00,2670.8,2698.8,2666.9,2694.7,571743.8632,2694.7
3666,2021-04-28 01:00:00,2694.7,2719.6,2688.7,2705.1,78671.847,2705.1
3667,2021-04-28 02:00:00,2704.1,2705.1,2656.5,2656.5,423815.5494,2656.5
3668,2021-04-28 03:00:00,2656.5,2656.5,2631.3,2633.3,285001.3422,2633.3
3669,2021-04-28 04:00:00,2633.3,2652.3,2624.7,2632.0,362927.6934,2632.0
3670,2021-04-28 05:00:00,2632.0,2647.1,2604.5,2620.8,97182.4613,2620.8
3671,2021-04-28 06:00:00,2620.8,2620.8,2564.8,2591.7,831675.0699,2591.7
3672,2021-04-28 07:00:00,2591.7,2623.4,2584.9,2613.8,261147.8978,2613.8
3673,2021-04-28 08:00:00,2613.8,2628.4,2593.5,2593.6,98772.6171,2593.6
3674,2021-04-28 09:00:00,2593.6,2615.1,2582.4,2604.8,53924.5864,2604.8
3675,2021-04-28 10:00:00,2604.8,2639.8,2595.8,2636.1,67703.9329,2636.1
3676,2021-04-28 11:00:00,2636.1,2710.6,2635.5,2691.7,465752.2998,2691.7
3677,2021-04-28 12:00:00,2691.7,2734.4,2684.5,2723.6,44979.9639,2723.6
3678,2021-04-28 13:00:00,2723.6,2726.0,2669.0,2710.2,349611.3174,2710.2
3679,2021-04-28 14:00:00,2710.2,2730.5,2698.7,2711.7,381394.3761,2711.7
3680,2021-04-28 15:00:00,2711.7,2717.9,2662.1,2683.2,374949.4553,2683.2
3681,2021-04-28 16:00:00,2683.2,2727.6,2671.8,2720.0,253311.9133,2720.0
3682,2021-04-28 17:00:00,2720.0,2731.7,2704.7,2714.3,38116.4575,2714.3
3683,2021-04-28 18:00:00,2714.3,2739.7,2710.8,2724.5,218839.7251,2724.5
3684,2021-04-28 19:00:00,2724.5,2745.3,2714.8,2738.5,1560677.792,2738.5
3685,2021-04-28 20:00:00,2739.1,2749.7,2668.7,2710.1,664631.5895,2710.1
3686,2021-04-28 21:00:00,2709.5,2760.0,2697.4,2760.0,749843.3058,2760.0
3687,2021-04-28 22:00:00,2760.0,2765.5,2707.2,2712.7,1689368.1747,2712.7
3688,2021-04-28 23:00:00,2712.7,2750.9,2709.3,2750.9,191195.0224,2750.9
3689,2021-04-29 00:00:00,2750.9,2754.9,2718.9,2724.3,523170.8679,2724.3
3690,2021-04-29 01:00:00,2725.0,2728.5,2702.1,2723.4,98675.3579,2723.4
3691,2021-04-29 02:00:00,2723.4,2737.7,2708.5,2719.5,95736.0362,2719.5
3692,2021-04-29 03:00:00,2719.5,2724.2,2687.0,2694.3,328281.282,2694.3
3693,2021-04-29 04:00:00,2694.3,2697.5,2670.8,2682.5,328862.6543,2682.5
3694,2021-04-29 05:00:00,2682.5,2722.5,2679.3,2721.2,199672.62,2721.2
3695,2021-04-29 06:00:00,2721.2,2741.4,2714.5,2738.7,56229.1609,2738.7
3696,2021-04-29 07:00:00,2738.7,2741.4,2725.9,2733.1,60386.8471,2733.1
3697,2021-04-29 08:00:00,2733.1,2733.1,2709.7,2720.5,122722.9283,2720.5
3698,2021-04-29 09:00:00,2720.5,2774.5,2709.5,2765.8,208449.7988,2765.8
3699,2021-04-29 10:00:00,2765.8,2774.6,2758.5,2774.4,15668.3046,2774.4
3700,2021-04-29 11:00:00,2774.4,2774.9,2757.6,2765.8,38251.6023,2765.8
3701,2021-04-29 12:00:00,2765.8,2800.3,2760.1,2790.8,200471.1172,2790.8
3702,2021-04-29 13:00:00,2790.8,2791.4,2745.1,2750.0,668664.6376,2750.0
3703,2021-04-29 14:00:00,2749.4,2778.1,2745.4,2764.7,153061.0653,2764.7
3704,2021-04-29 15:00:00,2764.7,2795.3,2760.9,2780.9,1258026.1442,2780.9
3705,2021-04-29 16:00:00,2780.9,2788.3,2724.4,2724.4,322763.5738,2724.4
3706,2021-04-29 17:00:00,2724.4,2749.4,2710.7,2733.2,484384.5032,2733.2
3707,2021-04-29 18:00:00,2733.8,2739.7,2700.0,2738.9,545827.2985,2738.9
3708,2021-04-29 19:00:00,2738.9,2738.9,2719.6,2728.3,14097.4757,2728.3
3709,2021-04-29 20:00:00,2728.3,2732.6,2682.5,2710.9,349510.3163,2710.9
3710,2021-04-29 21:00:00,2710.9,2740.9,2700.6,2740.9,1070251.0043,2740.9
3711,2021-04-29 22:00:00,2740.9,2767.6,2736.1,2765.6,73784.0458,2765.6
