,timestamp_compound_2H,block_number_compound_2H,exchange_rates_compound_2H,borrow_rates_compound_2H,supply_rates_compound_2H,total_borrows_history_compound_2H,total_supply_history_compound_2H,prices_usd_compound_2H
7578,2021-10-07 20:59:56,13326813,0.022210260027202677,0.0813221442720578,0.061573778602260335,2489955428.94664448,135692339951.23775523,1.000000
7579,2021-10-07 22:00:00,13327087,0.022210413449300526,0.07990306729479259,0.06043061141431016,2482919267.99008954,135481246152.72217493,0.000000
7580,2021-10-07 23:00:03,13327361,0.02221054374748757,0.08316321949845462,0.06306894023626324,2465602080.52448854,134143844131.70412429,1.000000
7581,2021-10-08 00:00:00,13327635,0.022210726659985608,0.0842330101942128,0.06392926425989935,2445398409.56121896,132913434663.09652119,0.000000
7582,2021-10-08 00:59:56,13327908,0.022210869540043626,0.08268880901043228,0.06268117892675591,2442678539.68166660,132949237718.53663337,1.000000
7583,2021-10-08 02:00:00,13328182,0.022211050720875966,0.06899494311592126,0.051763601111931755,2401088691.98854150,132326809547.60483294,0.000000
7584,2021-10-08 02:59:56,13328455,0.02221115284741076,0.06829257732870302,0.05115785470972448,2383868222.30740362,131457776310.08111091,1.000000
7585,2021-10-08 04:00:00,13328729,0.022211260827070308,0.06808239310353294,0.05099068783369662,2382566254.36711038,131410598013.68714439,0.000000
7586,2021-10-08 05:00:03,13329003,0.02221141443363499,0.06830936829544686,0.05117031199924688,2382545593.60699475,131381037826.67673967,1.000000
7587,2021-10-08 06:00:00,13329277,0.02221151464445371,0.06877300541594945,0.05153749681173943,2382546029.42539942,131324347715.07159243,0.000000
7588,2021-10-08 06:59:56,13329550,0.022211648307867878,0.0691231447536868,0.05181483147497552,2382206162.05732750,131262453295.55116752,1.000000
7589,2021-10-08 08:00:00,13329824,0.022211751841171065,0.06917175927788975,0.05185336269737196,2382328286.22460800,131262694248.60864731,0.000000
7590,2021-10-08 09:00:03,13330098,0.022211949553788888,0.06918019141616959,0.05186004963642311,2382293159.28469187,131258571502.76225605,1.000000
7591,2021-10-08 10:00:00,13330372,0.022212041169984178,0.06915599491273951,0.05184086871014929,2381976742.25577971,131243520834.33353778,0.000000
7592,2021-10-08 10:59:56,13330645,0.022212184961697943,0.06920583935365023,0.05188057068522563,2381278850.20274743,131198232028.37464682,1.000000
7593,2021-10-08 12:00:00,13330919,0.022212294325770657,0.06823706354202227,0.05111344695907283,2372563423.10850682,130834167449.72223071,0.000000
7594,2021-10-08 13:00:03,13331193,0.022212382055016563,0.06967839923131831,0.0522630857358615,2372002613.65775150,130631285171.41782057,1.000000
7595,2021-10-08 14:00:00,13331467,0.02221261485231368,0.07914623475162308,0.05981976127287693,2371860754.86083227,129496951611.25142845,0.000000
7596,2021-10-08 14:59:56,13331740,0.02221270509376095,0.07906410870417802,0.059753671813106465,2371804914.96956359,129502993003.17548848,1.000000
7597,2021-10-08 16:00:00,13332014,0.02221286903104642,0.0787434116855377,0.05949568261714666,2371498029.66617833,129522846101.02988296,0.000000
7598,2021-10-08 17:00:03,13332288,0.022212979968039004,0.0788323131510285,0.059567196631815755,2371636145.04208830,129519326381.52017520,1.000000
7599,2021-10-08 18:00:00,13332562,0.022213153804599935,0.07929684292180464,0.059940988353191685,2372248600.75041517,129497353699.46025066,0.000000
7600,2021-10-08 18:59:56,13332835,0.022213306651155864,0.07898380857153668,0.05968911399618225,2371655815.33203148,129500753529.21929730,1.000000
7601,2021-10-08 20:00:00,13333109,0.022213462415241247,0.07855975963695012,0.0593480025946039,2371032167.07869300,129515466993.00624364,0.000000
7602,2021-10-08 21:00:03,13333383,0.022213610009070156,0.07839371800504076,0.059215631519324796,2371406952.98862276,129554844751.26421076,1.000000
7603,2021-10-08 22:00:00,13333657,0.02221374058527409,0.07290702731548974,0.054822385090789585,2371213517.00538385,130191562621.80955118,0.000000
7604,2021-10-08 22:59:56,13333930,0.022213867864071847,0.07282322455183586,0.054755588591422766,2370800997.59995324,130178144740.52386032,1.000000
7605,2021-10-09 00:00:00,13334204,0.022214016315542016,0.07307344952565699,0.05495507893660654,2370858981.06521912,130150675726.56641767,0.000000
