timestamp,Unnamed: 0_deribit_1H_BTC,volume_deribit_1H_BTC,ticks_deribit_1H_BTC,status_deribit_1H_BTC,open_deribit_1H_BTC,low_deribit_1H_BTC,high_deribit_1H_BTC,cost_deribit_1H_BTC,close
2021-02-03 01:00:00,119,0.01835666,1612317540.0,ok,35949.0,35947.0,35958.5,660.0,35947.0
2021-02-03 02:00:00,179,0.27149149,1612321140.0,ok,35970.0,35957.5,36015.0,9770.0,35957.5
2021-02-03 03:00:00,239,1.62818366,1612324740.0,ok,36492.5,36471.5,36503.0,59390.0,36472.0
2021-02-03 04:00:00,299,5.08602894,1612328340.0,ok,36684.5,36661.5,36705.0,186570.0,36686.5
2021-02-03 05:00:00,359,0.35566787,1612331940.0,ok,36528.0,36528.0,36584.0,13000.0,36548.0
2021-02-03 06:00:00,419,3.69761959,1612335540.0,ok,36657.0,36560.0,36657.0,135350.0,36622.0
2021-02-03 07:00:00,479,6.43853033,1612339140.0,ok,36386.5,36381.5,36408.0,234390.0,36392.0
2021-02-03 08:00:00,539,6.8619435,1612342740.0,ok,36107.0,36082.5,36128.0,247740.0,36127.0
2021-02-03 09:00:00,599,1.06660472,1612346340.0,ok,35981.0,35935.5,35981.0,38350.0,35943.0
2021-02-03 10:00:00,659,1.04759728,1612349940.0,ok,36060.0,36060.0,36089.5,37790.0,36089.5
2021-02-03 11:00:00,719,0.69704892,1612353540.0,ok,36023.0,35996.0,36023.0,25100.0,36001.0
2021-02-03 12:00:00,779,0.81676742,1612357140.0,ok,36240.0,36237.0,36291.5,29610.0,36291.5
2021-02-03 13:00:00,839,1.83907781,1612360740.0,ok,36587.0,36587.0,36634.0,67330.0,36622.0
2021-02-03 14:00:00,899,0.69537904,1612364340.0,ok,36626.0,36606.5,36631.0,25460.0,36611.5
2021-02-03 15:00:00,959,6.01962146,1612367940.0,ok,36986.5,36944.5,36992.0,222500.0,36956.0
2021-02-03 16:00:00,1019,1.94653269,1612371540.0,ok,37221.5,37209.5,37256.5,72470.0,37221.0
2021-02-03 17:00:00,1079,2.18273482,1612375140.0,ok,37249.5,37238.0,37256.5,81300.0,37256.5
2021-02-03 18:00:00,1139,0.18317453,1612378740.0,ok,37181.0,37153.5,37195.5,6810.0,37195.5
2021-02-03 19:00:00,1199,0.07942654,1612382340.0,ok,36893.5,36881.5,36895.0,2930.0,36882.0
2021-02-03 20:00:00,1259,0.10556973,1612385940.0,ok,37107.5,37107.5,37151.5,3920.0,37123.0
2021-02-03 21:00:00,1319,0.0372409,1612389540.0,ok,37324.5,37324.5,37331.5,1390.0,37331.5
2021-02-03 22:00:00,1379,0.04068692,1612393140.0,ok,37362.5,37348.0,37366.5,1520.0,37348.0
2021-02-03 23:00:00,1439,5.8093174,1612396740.0,ok,37702.0,37676.5,37742.0,218910.0,37712.5
2021-02-04 00:00:00,59,0.8391987,1612400340.0,ok,38092.0,38092.0,38148.0,32000.0,38148.0
2021-02-04 01:00:00,119,0.00313531,1612403940.0,ok,38269.0,38269.0,38283.0,120.0,38270.5
2021-02-04 02:00:00,179,0.07035644,1612407540.0,ok,37940.0,37940.0,37967.0,2670.0,37967.0
2021-02-04 03:00:00,239,1.35321718,1612411140.0,ok,37588.5,37582.5,37624.0,50890.0,37582.5
2021-02-04 04:00:00,299,0.50199044,1612414740.0,ok,37805.5,37762.0,37805.5,18970.0,37762.0
2021-02-04 05:00:00,359,4.13931678,1612418340.0,ok,37681.0,37681.0,37704.5,156020.0,37686.0
2021-02-04 06:00:00,419,0.22037147,1612421940.0,ok,38228.5,38196.0,38228.5,8420.0,38196.0
2021-02-04 07:00:00,479,1.6517316,1612425540.0,ok,37932.5,37927.0,37961.0,62660.0,37927.0
2021-02-04 08:00:00,539,206.59702262,1612429140.0,ok,37573.0,37142.0,37573.5,7742550.0,37429.5
2021-02-04 09:00:00,599,5.98237764,1612432740.0,ok,37574.0,37550.0,37595.0,224790.0,37595.0
2021-02-04 10:00:00,659,0.60443496,1612436340.0,ok,37667.0,37667.0,37702.5,22770.0,37695.0
2021-02-04 11:00:00,719,18.36469489,1612439940.0,ok,37474.5,37410.0,37488.0,687390.0,37411.5
2021-02-04 12:00:00,779,0.44590337,1612443540.0,ok,37702.0,37693.0,37731.5,16820.0,37702.0
2021-02-04 13:00:00,839,0.26273148,1612447140.0,ok,37674.5,37637.5,37674.5,9890.0,37656.0
2021-02-04 14:00:00,899,0.98939831,1612450740.0,ok,36864.0,36862.0,36891.0,36480.0,36862.0
2021-02-04 15:00:00,959,0.00109132,1612454340.0,ok,36657.0,36644.0,36657.0,40.0,36644.0
2021-02-04 16:00:00,1019,0.33549955,1612457940.0,ok,37008.5,37007.5,37038.5,12420.0,37007.5
2021-02-04 17:00:00,1079,20.218069,1612461540.0,ok,36918.0,36886.0,36960.5,746410.0,36960.5
2021-02-04 18:00:00,1139,2.589342,1612465140.0,ok,37160.5,37160.5,37225.0,96230.0,37215.5
2021-02-04 19:00:00,1199,0.36730803,1612468740.0,ok,37543.5,37543.5,37577.5,13800.0,37568.0
2021-02-04 20:00:00,1259,0.26553845,1612472340.0,ok,37559.0,37559.0,37676.0,10000.0,37676.0
2021-02-04 21:00:00,1319,0.10552004,1612475940.0,ok,37721.5,37710.0,37721.5,3980.0,37710.0
2021-02-04 22:00:00,1379,3.28122715,1612479540.0,ok,37330.5,37304.0,37342.0,122440.0,37330.5
2021-02-04 23:00:00,1439,0.02565415,1612483140.0,ok,37014.0,37014.0,37045.5,950.0,37020.0
2021-02-05 00:00:00,59,0.01943372,1612486740.0,ok,37075.0,37027.5,37075.0,720.0,37071.5
2021-02-05 01:00:00,119,8.56725817,1612490340.0,ok,36720.0,36644.0,36720.0,314410.0,36665.0
2021-02-05 02:00:00,179,3.66607746,1612493940.0,ok,36980.5,36980.5,37045.0,135710.0,37018.0
2021-02-05 03:00:00,239,0.07164226,1612497540.0,ok,37403.0,37403.0,37410.0,2680.0,37410.0
2021-02-05 04:00:00,299,0.06775624,1612501140.0,ok,37356.5,37327.5,37356.5,2530.0,37327.5
2021-02-05 05:00:00,359,13.14376647,1612504740.0,ok,37176.5,37125.5,37176.5,488330.0,37126.0
2021-02-05 06:00:00,419,2.67388591,1612508340.0,ok,37453.0,37453.0,37484.5,100170.0,37461.5
2021-02-05 07:00:00,479,1.91167057,1612511940.0,ok,37684.0,37684.0,37780.0,72110.0,37772.5
2021-02-05 08:00:00,539,0.0232672,1612515540.0,ok,37818.0,37803.5,37822.0,880.0,37803.5
2021-02-05 09:00:00,599,11.94309236,1612519140.0,ok,37406.5,37311.5,37406.5,446010.0,37311.5
2021-02-05 10:00:00,659,4.88868572,1612522740.0,ok,37522.0,37494.0,37522.0,183350.0,37494.0
2021-02-05 11:00:00,719,2.37225659,1612526340.0,ok,37748.0,37748.0,37788.0,89600.0,37770.0
2021-02-05 12:00:00,779,6.48226754,1612529940.0,ok,37964.0,37953.0,37998.5,246050.0,37975.0
2021-02-05 13:00:00,839,4.901491,1612533540.0,ok,38385.0,38378.0,38404.5,188180.0,38378.0
2021-02-05 14:00:00,899,3.33260319,1612537140.0,ok,38192.0,38184.5,38211.0,127300.0,38196.5
2021-02-05 15:00:00,959,0.22463987,1612540740.0,ok,38051.0,38051.0,38072.0,8550.0,38051.0
2021-02-05 16:00:00,1019,6.09285014,1612544340.0,ok,37816.0,37791.5,37879.0,230500.0,37870.0
2021-02-05 17:00:00,1079,6.56444901,1612547940.0,ok,37948.0,37923.5,37948.5,249020.0,37944.0
2021-02-05 18:00:00,1139,32.01305015,1612551540.0,ok,37518.5,37392.5,37522.5,1198010.0,37450.0
2021-02-05 19:00:00,1199,0.49839457,1612555140.0,ok,37673.5,37673.0,37690.5,18780.0,37673.0
2021-02-05 20:00:00,1259,1.92575061,1612558740.0,ok,37778.0,37778.0,37796.0,72770.0,37790.5
2021-02-05 21:00:00,1319,0.02112288,1612562340.0,ok,37871.5,37871.5,37875.5,800.0,37872.5
2021-02-05 22:00:00,1379,2.28850319,1612565940.0,ok,37875.0,37844.0,37875.0,86640.0,37844.0
2021-02-05 23:00:00,1439,8.59764203,1612569540.0,ok,38378.5,38325.5,38378.5,329780.0,38360.0
2021-02-06 00:00:00,59,4.41081476,1612573140.0,ok,38820.0,38805.0,38837.0,171250.0,38805.0
2021-02-06 01:00:00,119,17.4464828,1612576740.0,ok,38853.5,38812.0,38911.5,678450.0,38900.0
2021-02-06 02:00:00,179,1.27155391,1612580340.0,ok,39539.0,39463.0,39551.5,50270.0,39463.0
2021-02-06 03:00:00,239,1.56948227,1612583940.0,ok,39422.5,39415.5,39473.5,61900.0,39468.5
2021-02-06 04:00:00,299,0.07437188,1612587540.0,ok,39273.0,39238.5,39273.0,2920.0,39261.0
2021-02-06 05:00:00,359,0.94946274,1612591140.0,ok,39122.0,39085.5,39126.5,37120.0,39086.5
2021-02-06 06:00:00,419,0.02538951,1612594740.0,ok,39385.0,39371.5,39406.0,1000.0,39371.5
2021-02-06 07:00:00,479,1.24650072,1612598340.0,ok,39495.0,39463.5,39498.0,49220.0,39463.5
2021-02-06 08:00:00,539,0.86587938,1612601940.0,ok,39507.0,39507.0,39517.0,34210.0,39510.0
2021-02-06 09:00:00,599,1.4812715,1612605540.0,ok,39969.0,39959.0,39989.0,59210.0,39989.0
2021-02-06 10:00:00,659,0.56306208,1612609140.0,ok,40076.0,40076.0,40115.5,22580.0,40115.0
2021-02-06 11:00:00,719,0.87471793,1612612740.0,ok,40260.0,40245.0,40286.0,35210.0,40286.0
2021-02-06 12:00:00,779,1.21371757,1612616340.0,ok,40031.5,40015.0,40081.5,48610.0,40015.0
2021-02-06 13:00:00,839,16.30239609,1612619940.0,ok,40190.5,40190.5,40238.5,655720.0,40213.5
2021-02-06 14:00:00,899,3.03975245,1612623540.0,ok,40359.0,40359.0,40381.5,122720.0,40371.0
2021-02-06 15:00:00,959,4.13547472,1612627140.0,ok,40901.5,40901.5,40960.5,169270.0,40960.5
2021-02-06 16:00:00,1019,1.80748038,1612630740.0,ok,40708.0,40685.5,40736.0,73600.0,40722.5
2021-02-06 17:00:00,1079,0.92660028,1612634340.0,ok,40388.0,40300.0,40402.5,37430.0,40300.0
2021-02-06 18:00:00,1139,1.03725513,1612637940.0,ok,40410.5,40385.5,40415.0,41900.0,40385.5
2021-02-06 19:00:00,1199,0.01886779,1612641540.0,ok,40264.5,40264.5,40288.5,760.0,40288.5
2021-02-06 20:00:00,1259,0.47772111,1612645140.0,ok,40146.0,40146.0,40180.5,19190.0,40179.5
2021-02-06 21:00:00,1319,1.65429949,1612648740.0,ok,40167.0,40150.0,40167.0,66430.0,40150.0
2021-02-06 22:00:00,1379,3.40238925,1612652340.0,ok,40161.5,40115.0,40175.0,136560.0,40124.5
2021-02-06 23:00:00,1439,1.51585276,1612655940.0,ok,39399.5,39306.5,39399.5,59670.0,39334.0
2021-02-07 00:00:00,59,0.00201742,1612659540.0,ok,39633.5,39633.5,39661.0,80.0,39660.5
2021-02-07 01:00:00,119,7.56304947,1612663140.0,ok,38690.5,38690.5,38823.0,292940.0,38780.5
2021-02-07 02:00:00,179,5.82212032,1612666740.0,ok,38811.5,38811.5,38858.0,226120.0,38837.0
2021-02-07 03:00:00,239,2.00082254,1612670340.0,ok,38834.5,38834.5,38859.0,77740.0,38859.0
2021-02-07 04:00:00,299,0.89974558,1612673940.0,ok,38401.0,38394.5,38401.0,34550.0,38401.0
2021-02-07 05:00:00,359,0.05101997,1612677540.0,ok,38638.5,38601.0,38640.0,1970.0,38602.5
2021-02-07 06:00:00,419,3.52512111,1612681140.0,ok,38595.0,38567.0,38606.0,136050.0,38567.0
2021-02-07 07:00:00,479,0.01073941,1612684740.0,ok,39100.5,39099.5,39118.0,420.0,39113.5
2021-02-07 08:00:00,539,0.02806701,1612688340.0,ok,39546.0,39545.5,39557.5,1110.0,39557.5
2021-02-07 09:00:00,599,1.02254008,1612691940.0,ok,39554.5,39551.5,39599.0,40460.0,39589.0
2021-02-07 10:00:00,659,3.06817577,1612695540.0,ok,39399.0,39376.5,39402.0,120890.0,39384.5
2021-02-07 11:00:00,719,0.00920114,1612699140.0,ok,39157.5,39113.0,39157.5,360.0,39132.5
2021-02-07 12:00:00,779,0.00025711,1612702740.0,ok,38894.0,38894.0,38894.0,10.0,38894.0
2021-02-07 13:00:00,839,1.22702183,1612706340.0,ok,38683.0,38683.0,38752.0,47520.0,38723.5
2021-02-07 14:00:00,899,0.44116758,1612709940.0,ok,38392.0,38304.5,38392.0,16910.0,38319.0
2021-02-07 15:00:00,959,42.87073469,1612713540.0,ok,38010.5,37967.5,38016.5,1627740.0,38016.5
2021-02-07 16:00:00,1019,137.8732525,1612717140.0,ok,38294.0,38132.5,38724.0,5298560.0,38260.0
2021-02-07 17:00:00,1079,0.07401991,1612720740.0,ok,37973.0,37929.5,37973.0,2810.0,37929.5
2021-02-07 18:00:00,1139,5.66981118,1612724340.0,ok,38383.5,38350.0,38383.5,217520.0,38350.0
2021-02-07 19:00:00,1199,0.01836611,1612727940.0,ok,38153.0,38096.0,38153.0,700.0,38138.5
2021-02-07 20:00:00,1259,0.47220572,1612731540.0,ok,38519.0,38512.5,38526.0,18190.0,38526.0
2021-02-07 21:00:00,1319,0.00310747,1612735140.0,ok,38613.5,38613.5,38619.5,120.0,38619.5
2021-02-07 22:00:00,1379,0.01878412,1612738740.0,ok,38830.5,38830.5,38865.0,730.0,38851.5
2021-02-07 23:00:00,1439,6.61691774,1612742340.0,ok,38963.0,38904.0,38963.0,257810.0,38904.0
2021-02-08 00:00:00,59,2.01495021,1612745940.0,ok,38784.0,38784.0,38820.0,78220.0,38820.0
2021-02-08 01:00:00,119,0.00569847,1612749540.0,ok,38614.0,38603.5,38614.0,220.0,38603.5
2021-02-08 02:00:00,179,0.01460961,1612753140.0,ok,38340.0,38317.0,38340.0,560.0,38335.0
2021-02-08 03:00:00,239,0.01336778,1612756740.0,ok,38161.5,38121.0,38163.0,510.0,38121.0
2021-02-08 04:00:00,299,0.0,1612760340.0,ok,38637.5,38637.5,38637.5,0.0,38637.5
2021-02-08 05:00:00,359,0.01963343,1612763940.0,ok,38709.0,38709.0,38709.5,760.0,38709.5
2021-02-08 06:00:00,419,0.00025577,1612767540.0,ok,39097.0,39097.0,39097.0,10.0,39097.0
2021-02-08 07:00:00,479,0.00050863,1612771140.0,ok,39314.5,39314.5,39327.5,20.0,39327.5
2021-02-08 08:00:00,539,8.20052184,1612774740.0,ok,39243.5,39243.0,39271.0,321830.0,39265.5
2021-02-08 09:00:00,599,0.0002559,1612778340.0,ok,39077.5,39077.5,39077.5,10.0,39077.5
2021-02-08 10:00:00,659,0.51033991,1612781940.0,ok,39524.0,39517.5,39528.0,20170.0,39520.0
2021-02-08 11:00:00,719,0.06834332,1612785540.0,ok,39510.5,39493.0,39514.5,2700.0,39514.0
2021-02-08 12:00:00,779,60.54375022,1612789140.0,ok,43888.0,43329.5,43888.0,2641130.0,43600.0
2021-02-08 13:00:00,839,59.60908829,1612792740.0,ok,43365.5,43124.0,43372.5,2575750.0,43177.0
2021-02-08 14:00:00,899,5.22910433,1612796340.0,ok,43677.0,43624.0,43697.0,228270.0,43697.0
2021-02-08 15:00:00,959,30.79586687,1612799940.0,ok,43826.0,43717.5,43934.5,1349040.0,43888.5
2021-02-08 16:00:00,1019,2.21234832,1612803540.0,ok,43376.0,43325.0,43376.0,95860.0,43329.0
2021-02-08 17:00:00,1079,2.52649532,1612807140.0,ok,43243.5,43216.5,43243.5,109220.0,43216.5
2021-02-08 18:00:00,1139,0.71798909,1612810740.0,ok,42779.5,42750.0,42779.5,30700.0,42775.0
2021-02-08 19:00:00,1199,0.18709513,1612814340.0,ok,43120.0,43120.0,43142.0,8070.0,43142.0
2021-02-08 20:00:00,1259,16.76820725,1612817940.0,ok,44099.0,44099.0,44278.0,739650.0,44253.0
2021-02-08 21:00:00,1319,0.01339995,1612821540.0,ok,44877.5,44725.5,44877.5,600.0,44725.5
2021-02-08 22:00:00,1379,2.00655619,1612825140.0,ok,44814.0,44708.0,44814.0,89800.0,44814.0
2021-02-08 23:00:00,1439,7.36512735,1612828740.0,ok,46548.0,46446.5,46548.0,342600.0,46496.5
2021-02-09 00:00:00,59,2.16255289,1612832340.0,ok,46844.0,46830.5,46901.0,101340.0,46879.5
2021-02-09 01:00:00,119,1.15565124,1612835940.0,ok,46208.5,46183.5,46268.0,53410.0,46268.0
2021-02-09 02:00:00,179,0.1010547,1612839540.0,ok,45822.5,45811.0,45829.5,4630.0,45829.5
2021-02-09 03:00:00,239,1.04689719,1612843140.0,ok,46688.5,46680.0,46708.0,48870.0,46680.0
2021-02-09 04:00:00,299,2.45722603,1612846740.0,ok,46961.0,46880.5,46967.5,115330.0,46929.5
2021-02-09 05:00:00,359,0.84236675,1612850340.0,ok,47061.0,46962.0,47061.0,39610.0,46999.0
2021-02-09 06:00:00,419,1.13132977,1612853940.0,ok,48080.5,48080.5,48253.5,54570.0,48231.0
2021-02-09 07:00:00,479,0.01698061,1612857540.0,ok,47715.5,47677.0,47715.5,810.0,47677.0
2021-02-09 08:00:00,539,0.06938553,1612861140.0,ok,47289.0,47254.0,47289.0,3280.0,47254.0
2021-02-09 09:00:00,599,1.53567435,1612864740.0,ok,46619.5,46528.0,46620.0,71540.0,46528.0
2021-02-09 10:00:00,659,9.16702475,1612868340.0,ok,45754.5,45726.5,45827.0,419720.0,45741.5
2021-02-09 11:00:00,719,1.01348793,1612871940.0,ok,46490.0,46490.0,46511.5,47130.0,46496.5
2021-02-09 12:00:00,779,3.9785525,1612875540.0,ok,45263.5,45263.5,45418.5,180340.0,45347.0
2021-02-09 13:00:00,839,2.04087483,1612879140.0,ok,46371.5,46337.5,46377.5,94630.0,46361.5
2021-02-09 14:00:00,899,7.5642679,1612882740.0,ok,46740.5,46670.5,46741.5,353260.0,46717.5
2021-02-09 15:00:00,959,214.83223046,1612886340.0,ok,46934.0,46874.0,47630.0,10171840.0,46874.0
2021-02-09 16:00:00,1019,10.16705757,1612889940.0,ok,46528.0,46524.0,46602.5,473390.0,46557.5
2021-02-09 17:00:00,1079,2.33880504,1612893540.0,ok,46547.5,46547.5,46578.0,108900.0,46571.0
2021-02-09 18:00:00,1139,1.92750943,1612897140.0,ok,47115.0,47093.0,47115.0,90790.0,47107.5
2021-02-09 19:00:00,1199,72.58450662,1612900740.0,ok,47167.5,46938.5,47167.5,3414950.0,47131.5
2021-02-09 20:00:00,1259,5.50180685,1612904340.0,ok,47233.0,47196.0,47258.0,259820.0,47196.0
2021-02-09 21:00:00,1319,4.41585405,1612907940.0,ok,47404.0,47365.5,47404.0,209220.0,47365.5
2021-02-09 22:00:00,1379,5.3161861,1612911540.0,ok,46851.0,46851.0,46926.5,249260.0,46926.5
2021-02-09 23:00:00,1439,4.84309811,1612915140.0,ok,46605.0,46530.0,46605.0,225550.0,46530.0
2021-02-10 00:00:00,59,4.87276821,1612918740.0,ok,46596.5,46596.5,46646.5,227140.0,46621.5
2021-02-10 01:00:00,119,2.36602901,1612922340.0,ok,46368.5,46338.0,46387.0,109710.0,46356.5
2021-02-10 02:00:00,179,0.35507543,1612925940.0,ok,46411.5,46403.5,46456.0,16480.0,46456.0
2021-02-10 03:00:00,239,0.0,1612929540.0,ok,46321.0,46321.0,46321.0,0.0,46321.0
2021-02-10 04:00:00,299,0.03253726,1612933140.0,ok,46101.0,46101.0,46101.0,1500.0,46101.0
2021-02-10 05:00:00,359,0.03418669,1612936740.0,ok,46243.5,46201.5,46243.5,1580.0,46217.0
2021-02-10 06:00:00,419,0.03217365,1612940340.0,ok,46622.0,46622.0,46622.0,1500.0,46622.0
2021-02-10 07:00:00,479,1.28634797,1612943940.0,ok,46758.5,46673.0,46758.5,60060.0,46715.5
2021-02-10 08:00:00,539,0.03545645,1612947540.0,ok,46818.0,46818.0,46818.0,1660.0,46818.0
2021-02-10 09:00:00,599,0.03788229,1612951140.0,ok,46724.5,46723.5,46724.5,1770.0,46723.5
2021-02-10 10:00:00,659,0.0,1612954740.0,ok,46772.0,46772.0,46772.0,0.0,46772.0
2021-02-10 11:00:00,719,10.39541167,1612958340.0,ok,46664.0,46664.0,46725.0,485510.0,46725.0
2021-02-10 12:00:00,779,5.09304389,1612961940.0,ok,45887.5,45841.5,45901.0,233670.0,45841.5
2021-02-10 13:00:00,839,1.13499911,1612965540.0,ok,45675.5,45675.5,45731.0,51900.0,45726.0
2021-02-10 14:00:00,899,7.28774801,1612969140.0,ok,45037.0,45025.5,45107.0,328320.0,45025.5
2021-02-10 15:00:00,959,4.15571056,1612972740.0,ok,44374.5,44374.5,44417.5,184420.0,44393.5
2021-02-10 16:00:00,1019,1.42752316,1612976340.0,ok,44937.0,44839.5,44937.0,64090.0,44839.5
2021-02-10 17:00:00,1079,5.95619144,1612979940.0,ok,45032.0,45032.0,45057.5,268300.0,45042.5
2021-02-10 18:00:00,1139,0.1486412,1612983540.0,ok,45215.5,45174.0,45217.5,6720.0,45174.0
2021-02-10 19:00:00,1199,0.10006185,1612987140.0,ok,45272.0,45272.0,45272.0,4530.0,45272.0
2021-02-10 20:00:00,1259,1.84280993,1612990740.0,ok,44666.0,44502.5,44666.0,82130.0,44599.0
2021-02-10 21:00:00,1319,0.14828182,1612994340.0,ok,45054.0,45040.5,45054.5,6680.0,45054.5
2021-02-10 22:00:00,1379,0.00419759,1612997940.0,ok,45257.0,45257.0,45272.0,190.0,45272.0
2021-02-10 23:00:00,1439,0.13868411,1613001540.0,ok,44949.0,44878.0,44949.0,6230.0,44883.0
2021-02-11 00:00:00,59,0.49370118,1613005140.0,ok,44309.0,44305.0,44330.0,21880.0,44322.5
2021-02-11 01:00:00,119,11.92858626,1613008740.0,ok,44272.0,44256.5,44338.0,528400.0,44256.5
2021-02-11 02:00:00,179,0.0,1613012340.0,ok,44841.0,44841.0,44841.0,0.0,44841.0
2021-02-11 03:00:00,239,8.74145073,1613015940.0,ok,45600.0,45462.5,45604.0,397450.0,45495.0
2021-02-11 04:00:00,299,0.12201364,1613019540.0,ok,44770.0,44770.0,44840.5,5470.0,44794.0
2021-02-11 05:00:00,359,0.01498464,1613023140.0,ok,44694.5,44694.5,44719.5,670.0,44717.0
2021-02-11 06:00:00,419,0.32968616,1613026740.0,ok,44582.0,44571.5,44637.0,14710.0,44637.0
2021-02-11 07:00:00,479,4.67839219,1613030340.0,ok,44818.5,44745.0,44819.0,209620.0,44788.5
2021-02-11 08:00:00,539,14.35167565,1613033940.0,ok,45100.0,45063.5,45135.5,647330.0,45112.5
2021-02-11 09:00:00,599,23.49021543,1613037540.0,ok,45533.5,45533.5,45615.5,1070670.0,45562.0
2021-02-11 10:00:00,659,6.8743615,1613041140.0,ok,46375.5,46366.0,46476.5,319080.0,46366.0
2021-02-11 11:00:00,719,2.17996995,1613044740.0,ok,46008.5,46008.5,46130.5,100380.0,46130.5
2021-02-11 12:00:00,779,2.73618443,1613048340.0,ok,46567.0,46548.0,46622.0,127480.0,46603.0
2021-02-11 13:00:00,839,0.47759054,1613051940.0,ok,47564.5,47555.5,47623.0,22720.0,47623.0
2021-02-11 14:00:00,899,0.00020831,1613055540.0,ok,48005.0,48005.0,48005.0,10.0,48005.0
2021-02-11 15:00:00,959,0.57973859,1613059140.0,ok,48037.5,48031.0,48085.0,27860.0,48085.0
2021-02-11 16:00:00,1019,0.0745981,1613062740.0,ok,47722.5,47703.0,47733.0,3560.0,47703.0
2021-02-11 17:00:00,1079,1.01427224,1613066340.0,ok,47472.5,47432.0,47474.0,48150.0,47432.0
2021-02-11 18:00:00,1139,0.0473355,1613069940.0,ok,47764.5,47724.0,47764.5,2260.0,47758.0
2021-02-11 19:00:00,1199,0.99210423,1613073540.0,ok,47882.0,47859.5,47904.5,47520.0,47875.0
2021-02-11 20:00:00,1259,0.97212851,1613077140.0,ok,47299.0,47101.5,47299.0,45830.0,47121.5
2021-02-11 21:00:00,1319,0.06283155,1613080740.0,ok,46976.0,46937.0,46976.0,2950.0,46938.5
2021-02-11 22:00:00,1379,4.1071833,1613084340.0,ok,47711.5,47711.5,47804.0,196170.0,47804.0
2021-02-11 23:00:00,1439,5.40692021,1613087940.0,ok,48169.0,48059.0,48182.5,260210.0,48074.0
2021-02-12 00:00:00,59,3.13475818,1613091540.0,ok,48074.0,48059.0,48100.0,150690.0,48075.0
2021-02-12 01:00:00,119,0.36207769,1613095140.0,ok,48489.5,48438.5,48527.0,17550.0,48527.0
2021-02-12 02:00:00,179,0.5577335,1613098740.0,ok,47960.0,47960.0,48016.5,26750.0,48016.5
2021-02-12 03:00:00,239,0.05978302,1613102340.0,ok,47679.0,47644.5,47679.0,2850.0,47644.5
2021-02-12 04:00:00,299,2.65857528,1613105940.0,ok,47379.0,47362.0,47414.0,125950.0,47414.0
2021-02-12 05:00:00,359,3.37461365,1613109540.0,ok,47300.5,47300.5,47328.0,159660.0,47315.0
2021-02-12 06:00:00,419,0.0,1613113140.0,ok,47459.5,47459.5,47459.5,0.0,47459.5
2021-02-12 07:00:00,479,0.03578571,1613116740.0,ok,47517.0,47474.5,47517.0,1700.0,47474.5
2021-02-12 08:00:00,539,0.12702681,1613120340.0,ok,47241.0,47228.5,47241.0,6000.0,47228.5
2021-02-12 09:00:00,599,0.59196109,1613123940.0,ok,47479.0,47479.0,47519.0,28120.0,47490.0
2021-02-12 10:00:00,659,6.10777169,1613127540.0,ok,47523.0,47499.0,47523.0,290150.0,47512.0
2021-02-12 11:00:00,719,0.02011229,1613131140.0,ok,47732.0,47732.0,47732.0,960.0,47732.0
2021-02-12 12:00:00,779,0.31166063,1613134740.0,ok,47863.5,47829.0,47863.5,14910.0,47829.0
2021-02-12 13:00:00,839,0.02334079,1613138340.0,ok,47993.5,47966.5,47994.0,1120.0,47988.5
2021-02-12 14:00:00,899,0.51269229,1613141940.0,ok,46596.5,46596.5,46645.5,23900.0,46643.5
2021-02-12 15:00:00,959,2.74374046,1613145540.0,ok,47192.5,47140.0,47193.0,129360.0,47140.0
2021-02-12 16:00:00,1019,7.63127338,1613149140.0,ok,47747.0,47699.5,47854.0,364180.0,47743.5
2021-02-12 17:00:00,1079,0.55512987,1613152740.0,ok,47851.5,47848.0,47867.0,26570.0,47864.5
2021-02-12 18:00:00,1139,0.28055661,1613156340.0,ok,47448.5,47295.5,47448.5,13300.0,47295.5
2021-02-12 19:00:00,1199,0.0,1613159940.0,ok,47414.5,47414.5,47414.5,0.0,47414.5
2021-02-12 20:00:00,1259,0.0266254,1613163540.0,ok,47700.0,47698.5,47700.0,1270.0,47698.5
2021-02-12 21:00:00,1319,0.00333257,1613167140.0,ok,47972.0,47950.0,48038.0,160.0,48038.0
2021-02-12 22:00:00,1379,0.00020817,1613170740.0,ok,48037.5,48037.5,48037.5,10.0,48037.5
2021-02-12 23:00:00,1439,0.01199553,1613174340.0,ok,47530.0,47458.0,47540.5,570.0,47520.0
2021-02-13 00:00:00,59,0.0002101,1613177940.0,ok,47597.5,47597.5,47597.5,10.0,47597.5
2021-02-13 01:00:00,119,0.1056122,1613181540.0,ok,47864.5,47785.0,47864.5,5050.0,47785.0
2021-02-13 02:00:00,179,2.29669624,1613185140.0,ok,48004.5,47995.0,48004.5,110230.0,47995.0
2021-02-13 03:00:00,239,0.01729478,1613188740.0,ok,47973.0,47973.0,48004.0,830.0,47996.5
2021-02-13 04:00:00,299,0.07758972,1613192340.0,ok,48025.0,48025.0,48083.5,3730.0,48083.5
2021-02-13 05:00:00,359,0.0008326,1613195940.0,ok,48049.5,48040.0,48049.5,40.0,48040.0
2021-02-13 06:00:00,419,0.31394482,1613199540.0,ok,47901.0,47901.0,47924.0,15040.0,47924.0
2021-02-13 07:00:00,479,0.29589381,1613203140.0,ok,47225.5,47162.0,47225.5,13960.0,47170.5
