,timestamp,open_BTC_ftx_1H,high_BTC_ftx_1H,low_BTC_ftx_1H,close_BTC_ftx_1H,volume_BTC_ftx_1H,price
2791,2021-03-22 14:00:00,56975.0,57303.0,56787.0,57002.0,5333.064,57002.0
2792,2021-03-22 15:00:00,57002.0,57236.0,56890.0,57128.0,817585.609,57128.0
2793,2021-03-22 16:00:00,57128.0,57204.0,56178.0,56760.0,874047.2657,56760.0
2794,2021-03-22 17:00:00,56760.0,57204.0,56600.0,57104.0,127606.2546,57104.0
2795,2021-03-22 18:00:00,57104.0,57182.0,56357.0,56481.0,141020.1245,56481.0
2796,2021-03-22 19:00:00,56481.0,56546.0,55511.0,55557.0,1574365.1887,55557.0
2797,2021-03-22 20:00:00,55532.0,56042.0,54100.0,54548.0,2669608.5679,54548.0
2798,2021-03-22 21:00:00,54548.0,54942.0,54358.0,54550.0,295895.7897,54550.0
2799,2021-03-22 22:00:00,54550.0,54657.0,53678.0,54623.0,1247847.7239,54623.0
2800,2021-03-22 23:00:00,54623.0,54885.0,54104.0,54104.0,2391651.7677,54104.0
2801,2021-03-23 00:00:00,54104.0,54764.0,53778.0,54716.0,1424176.2723,54716.0
2802,2021-03-23 01:00:00,54691.0,55326.0,54530.0,55150.0,228743.6279,55150.0
2803,2021-03-23 02:00:00,55150.0,55188.0,54450.0,54555.0,301465.0372,54555.0
2804,2021-03-23 03:00:00,54552.0,54736.0,54381.0,54686.0,100583.1395,54686.0
2805,2021-03-23 04:00:00,54686.0,54763.0,54049.0,54441.0,374129.4017,54441.0
2806,2021-03-23 05:00:00,54441.0,54458.0,53151.0,53540.0,1577818.1038,53540.0
2807,2021-03-23 06:00:00,53540.0,53739.0,53001.0,53302.0,382643.8429,53302.0
2808,2021-03-23 07:00:00,53303.0,54255.0,53303.0,54149.0,155124.2484,54149.0
2809,2021-03-23 08:00:00,54149.0,54472.0,53814.0,54326.0,66721.2611,54326.0
2810,2021-03-23 09:00:00,54326.0,54701.0,54237.0,54597.0,9238.8868,54597.0
2811,2021-03-23 10:00:00,54597.0,54796.0,54438.0,54667.0,41274.3379,54667.0
2812,2021-03-23 11:00:00,54667.0,54790.0,54087.0,54205.0,2246231.0645,54205.0
2813,2021-03-23 12:00:00,54205.0,55224.0,54196.0,55105.0,106518.9536,55105.0
2814,2021-03-23 13:00:00,55105.0,55456.0,55057.0,55251.0,1133377.0339,55251.0
2815,2021-03-23 14:00:00,55251.0,55361.0,54753.0,55178.0,133463.1839,55178.0
2816,2021-03-23 15:00:00,55178.0,55342.0,54932.0,55161.0,55938.6468,55161.0
2817,2021-03-23 16:00:00,55161.0,55753.0,54851.0,55546.0,2443014.2341,55546.0
2818,2021-03-23 17:00:00,55546.0,55771.0,55417.0,55746.0,201587.7905,55746.0
2819,2021-03-23 18:00:00,55723.0,55861.0,55395.0,55398.0,1143159.2412,55398.0
2820,2021-03-23 19:00:00,55398.0,55541.0,54844.0,54998.0,108839.7729,54998.0
2821,2021-03-23 20:00:00,54998.0,55061.0,54290.0,54454.0,1497304.5674,54454.0
2822,2021-03-23 21:00:00,54454.0,54708.0,54178.0,54637.0,1284691.2518,54637.0
2823,2021-03-23 22:00:00,54637.0,54886.0,54353.0,54377.0,151772.8477,54377.0
2824,2021-03-23 23:00:00,54377.0,54814.0,54305.0,54345.0,332905.1085,54345.0
2825,2021-03-24 00:00:00,54345.0,54670.0,53545.0,53685.0,1308952.8112,53685.0
2826,2021-03-24 01:00:00,53685.0,54551.0,53512.0,54449.0,74467.0499,54449.0
2827,2021-03-24 02:00:00,54449.0,54635.0,54351.0,54426.0,2733876.8119,54426.0
2828,2021-03-24 03:00:00,54426.0,54721.0,54032.0,54342.0,695754.9777,54342.0
2829,2021-03-24 04:00:00,54342.0,54581.0,53973.0,54118.0,262209.8735,54118.0
2830,2021-03-24 05:00:00,54118.0,54287.0,53757.0,54120.0,4637771.3581,54120.0
2831,2021-03-24 06:00:00,54120.0,55047.0,53711.0,54666.0,4087929.6067,54666.0
2832,2021-03-24 07:00:00,54666.0,55570.0,54627.0,55455.0,506119.8027,55455.0
2833,2021-03-24 08:00:00,55455.0,56343.0,55455.0,56292.0,1926295.8895,56292.0
2834,2021-03-24 09:00:00,56292.0,56669.0,56292.0,56413.0,208077.2015,56413.0
2835,2021-03-24 10:00:00,56413.0,56563.0,56023.0,56460.0,54435.0588,56460.0
2836,2021-03-24 11:00:00,56460.0,56613.0,56259.0,56543.0,51087.77,56543.0
2837,2021-03-24 12:00:00,56540.0,57032.0,56531.0,56917.0,802859.2552,56917.0
2838,2021-03-24 13:00:00,56917.0,57205.0,56376.0,56773.0,95252.5405,56773.0
2839,2021-03-24 14:00:00,56773.0,56917.0,56418.0,56495.0,162271.4179,56495.0
2840,2021-03-24 15:00:00,56495.0,56622.0,56001.0,56256.0,88277.6532,56256.0
2841,2021-03-24 16:00:00,56256.0,56366.0,55693.0,55726.0,66636.5183,55726.0
2842,2021-03-24 17:00:00,55726.0,56366.0,55600.0,56130.0,278284.9238,56130.0
2843,2021-03-24 18:00:00,56130.0,56354.0,55291.0,55315.0,6141619.5947,55315.0
2844,2021-03-24 19:00:00,55315.0,55512.0,54610.0,54696.0,3686523.9328,54696.0
2845,2021-03-24 20:00:00,54696.0,54718.0,53168.0,54041.0,148038.315,54041.0
2846,2021-03-24 21:00:00,54041.0,54196.0,53550.0,53711.0,351358.1697,53711.0
2847,2021-03-24 22:00:00,53711.0,53711.0,51681.0,52508.0,2917521.4449,52508.0
2848,2021-03-24 23:00:00,52508.0,52937.0,52304.0,52307.0,2239554.7583,52307.0
2849,2021-03-25 00:00:00,52307.0,52779.0,52037.0,52606.0,250437.7578,52606.0
2850,2021-03-25 01:00:00,52606.0,52736.0,51702.0,51838.0,234217.4353,51838.0
2851,2021-03-25 02:00:00,51838.0,52446.0,51502.0,52232.0,1297268.8925,52232.0
2852,2021-03-25 03:00:00,52232.0,52553.0,51819.0,52100.0,194356.9983,52100.0
2853,2021-03-25 04:00:00,52100.0,52479.0,51882.0,52225.0,237307.6192,52225.0
2854,2021-03-25 05:00:00,52225.0,52823.0,52123.0,52677.0,1379897.2268,52677.0
2855,2021-03-25 06:00:00,52677.0,53229.0,52651.0,52948.0,60454.5607,52948.0
2856,2021-03-25 07:00:00,52948.0,53114.0,52205.0,52250.0,67007.2232,52250.0
2857,2021-03-25 08:00:00,52250.0,52781.0,52072.0,52601.0,23920.9645,52601.0
2858,2021-03-25 09:00:00,52601.0,53004.0,52353.0,52942.0,19450.2918,52942.0
2859,2021-03-25 10:00:00,52942.0,53056.0,52503.0,52951.0,24852.2983,52951.0
2860,2021-03-25 11:00:00,52951.0,53115.0,52118.0,52146.0,105256.6829,52146.0
2861,2021-03-25 12:00:00,52146.0,52344.0,50458.0,51078.0,294550.7318,51078.0
2862,2021-03-25 13:00:00,51078.0,51976.0,50419.0,51664.0,171953.3808,51664.0
2863,2021-03-25 14:00:00,51664.0,52044.0,51072.0,51310.0,86757.2184,51310.0
2864,2021-03-25 15:00:00,51310.0,51505.0,50623.0,50951.0,230243.0909,50951.0
2865,2021-03-25 16:00:00,50951.0,51680.0,50551.0,51279.0,205330.0414,51279.0
2866,2021-03-25 17:00:00,51279.0,51806.0,51134.0,51641.0,184071.1543,51641.0
2867,2021-03-25 18:00:00,51641.0,52537.0,51518.0,52215.0,1267575.5347,52215.0
2868,2021-03-25 19:00:00,52215.0,52281.0,51634.0,52202.0,232223.7784,52202.0
2869,2021-03-25 20:00:00,52202.0,52696.0,51862.0,51981.0,123248.8559,51981.0
2870,2021-03-25 21:00:00,51981.0,52582.0,51966.0,52436.0,55645.5068,52436.0
2871,2021-03-25 22:00:00,52436.0,52713.0,51616.0,51730.0,82500.4155,51730.0
2872,2021-03-25 23:00:00,51730.0,52031.0,51262.0,51317.0,92659.8839,51317.0
2873,2021-03-26 00:00:00,51317.0,52265.0,51263.0,52098.0,282750.6595,52098.0
2874,2021-03-26 01:00:00,52098.0,52361.0,51981.0,52259.0,119678.5523,52259.0
2875,2021-03-26 02:00:00,52259.0,52384.0,51562.0,51682.0,1661405.4471,51682.0
2876,2021-03-26 03:00:00,51682.0,52733.0,51682.0,52415.0,671369.7667,52415.0
2877,2021-03-26 04:00:00,52415.0,52783.0,52221.0,52705.0,590680.5408,52705.0
2878,2021-03-26 05:00:00,52705.0,52906.0,52522.0,52838.0,79834.682,52838.0
2879,2021-03-26 06:00:00,52838.0,52913.0,52486.0,52588.0,113642.8825,52588.0
2880,2021-03-26 07:00:00,52588.0,53646.0,52416.0,53639.0,158259.9394,53639.0
2881,2021-03-26 08:00:00,53639.0,53859.0,53221.0,53413.0,438409.0529,53413.0
2882,2021-03-26 09:00:00,53413.0,53634.0,53236.0,53370.0,6163.175,53370.0
2883,2021-03-26 10:00:00,53370.0,53584.0,53178.0,53384.0,17349.7799,53384.0
2884,2021-03-26 11:00:00,53384.0,53454.0,52557.0,52692.0,277689.9489,52692.0
2885,2021-03-26 12:00:00,52692.0,53249.0,52524.0,53003.0,89282.0681,53003.0
2886,2021-03-26 13:00:00,53003.0,53363.0,52749.0,53342.0,158444.9106,53342.0
2887,2021-03-26 14:00:00,53342.0,53506.0,53116.0,53448.0,124660.4653,53448.0
2888,2021-03-26 15:00:00,53441.0,53547.0,53239.0,53330.0,155799.6866,53330.0
2889,2021-03-26 16:00:00,53330.0,54000.0,52913.0,53814.0,325374.4723,53814.0
2890,2021-03-26 17:00:00,53814.0,53949.0,53539.0,53845.0,1730608.0015,53845.0
2891,2021-03-26 18:00:00,53853.0,53938.0,53507.0,53679.0,132132.9245,53679.0
2892,2021-03-26 19:00:00,53679.0,53844.0,53569.0,53824.0,657459.7954,53824.0
2893,2021-03-26 20:00:00,53824.0,54299.0,53803.0,54040.0,159396.8196,54040.0
2894,2021-03-26 21:00:00,54040.0,54614.0,54040.0,54600.0,13540.6321,54600.0
2895,2021-03-26 22:00:00,54600.0,54801.0,54377.0,54414.0,77080.053,54414.0
2896,2021-03-26 23:00:00,54414.0,55120.0,54337.0,55056.0,64653.1748,55056.0
2897,2021-03-27 00:00:00,55056.0,55587.0,54764.0,54772.0,163402.5209,54772.0
2898,2021-03-27 01:00:00,54772.0,54993.0,54588.0,54713.0,49721.0232,54713.0
2899,2021-03-27 02:00:00,54713.0,54921.0,54519.0,54789.0,72085.2774,54789.0
2900,2021-03-27 03:00:00,54789.0,54860.0,54592.0,54795.0,81626.721,54795.0
2901,2021-03-27 04:00:00,54795.0,55276.0,54683.0,54966.0,31768.5331,54966.0
2902,2021-03-27 05:00:00,54966.0,55371.0,54715.0,55184.0,80349.4292,55184.0
2903,2021-03-27 06:00:00,55184.0,55320.0,54972.0,55045.0,10343.1099,55045.0
2904,2021-03-27 07:00:00,55045.0,55104.0,54748.0,54962.0,64315.5714,54962.0
2905,2021-03-27 08:00:00,54962.0,55171.0,54643.0,54943.0,117269.4123,54943.0
2906,2021-03-27 09:00:00,54943.0,55029.0,54788.0,55023.0,46571.1596,55023.0
2907,2021-03-27 10:00:00,55023.0,55106.0,54676.0,54681.0,54201.6525,54681.0
2908,2021-03-27 11:00:00,54681.0,54815.0,54345.0,54446.0,42198.011,54446.0
2909,2021-03-27 12:00:00,54446.0,54623.0,53966.0,54273.0,194445.9449,54273.0
2910,2021-03-27 13:00:00,54273.0,54800.0,54070.0,54755.0,158857.0198,54755.0
2911,2021-03-27 14:00:00,54755.0,54755.0,54386.0,54646.0,110349.4145,54646.0
2912,2021-03-27 15:00:00,54646.0,55070.0,54527.0,54963.0,147104.9,54963.0
2913,2021-03-27 16:00:00,54963.0,56199.0,54958.0,56161.0,3382399.0565,56161.0
2914,2021-03-27 17:00:00,56161.0,56250.0,55853.0,56098.0,304573.6239,56098.0
2915,2021-03-27 18:00:00,56098.0,56098.0,55572.0,55736.0,2999084.3463,55736.0
2916,2021-03-27 19:00:00,55736.0,55904.0,55637.0,55786.0,147166.0564,55786.0
2917,2021-03-27 20:00:00,55786.0,55924.0,55701.0,55878.0,81776.2839,55878.0
2918,2021-03-27 21:00:00,55878.0,56637.0,55704.0,56473.0,2547467.4941,56473.0
2919,2021-03-27 22:00:00,56473.0,56554.0,56052.0,56374.0,192933.2722,56374.0
2920,2021-03-27 23:00:00,56374.0,56465.0,55759.0,55851.0,54136.1392,55851.0
2921,2021-03-28 00:00:00,55851.0,56121.0,55601.0,56032.0,447069.8177,56032.0
2922,2021-03-28 01:00:00,56032.0,56214.0,55828.0,56102.0,481426.1974,56102.0
2923,2021-03-28 02:00:00,56102.0,56132.0,55811.0,55811.0,19702.4776,55811.0
2924,2021-03-28 03:00:00,55811.0,56164.0,55767.0,56069.0,60159.6053,56069.0
2925,2021-03-28 04:00:00,56069.0,56527.0,56069.0,56283.0,21108.1607,56283.0
2926,2021-03-28 05:00:00,56283.0,56407.0,56102.0,56254.0,122893.4374,56254.0
2927,2021-03-28 06:00:00,56254.0,56309.0,55829.0,55938.0,68053.3943,55938.0
2928,2021-03-28 07:00:00,55938.0,56292.0,55868.0,56201.0,85901.7683,56201.0
2929,2021-03-28 08:00:00,56201.0,56305.0,55989.0,56298.0,5378.999,56298.0
2930,2021-03-28 09:00:00,56298.0,56546.0,56009.0,56082.0,98355.574,56082.0
2931,2021-03-28 10:00:00,56082.0,56171.0,55689.0,56083.0,168201.968,56083.0
2932,2021-03-28 11:00:00,56083.0,56084.0,55759.0,55781.0,84569.5441,55781.0
2933,2021-03-28 12:00:00,55781.0,55998.0,55273.0,55503.0,134536.5221,55503.0
2934,2021-03-28 13:00:00,55503.0,55906.0,55452.0,55749.0,66414.9193,55749.0
2935,2021-03-28 14:00:00,55749.0,55865.0,55487.0,55802.0,19068.6298,55802.0
2936,2021-03-28 15:00:00,55802.0,56385.0,55652.0,56354.0,92033.5172,56354.0
2937,2021-03-28 16:00:00,56354.0,56511.0,56050.0,56274.0,72890.2625,56274.0
2938,2021-03-28 17:00:00,56274.0,56332.0,55800.0,55949.0,44368.3038,55949.0
2939,2021-03-28 18:00:00,55949.0,55996.0,55172.0,55206.0,1989974.6723,55206.0
2940,2021-03-28 19:00:00,55206.0,55410.0,54701.0,55209.0,2883491.8828,55209.0
2941,2021-03-28 20:00:00,55209.0,55209.0,54759.0,54854.0,86478.1364,54854.0
2942,2021-03-28 21:00:00,54854.0,55336.0,54799.0,55131.0,75458.5241,55131.0
2943,2021-03-28 22:00:00,55131.0,55655.0,54999.0,55596.0,73070.6745,55596.0
2944,2021-03-28 23:00:00,55596.0,55865.0,55485.0,55767.0,4653360.171,55767.0
2945,2021-03-29 00:00:00,55767.0,55934.0,55294.0,55381.0,172584.4372,55381.0
2946,2021-03-29 01:00:00,55381.0,55480.0,54966.0,55209.0,206446.9199,55209.0
2947,2021-03-29 02:00:00,55209.0,55494.0,55158.0,55347.0,62226.689,55347.0
2948,2021-03-29 03:00:00,55347.0,55521.0,55299.0,55354.0,155673.134,55354.0
2949,2021-03-29 04:00:00,55354.0,55486.0,55093.0,55320.0,16484.0881,55320.0
2950,2021-03-29 05:00:00,55320.0,55416.0,54901.0,55036.0,72211.0976,55036.0
2951,2021-03-29 06:00:00,55036.0,55496.0,55002.0,55393.0,139573.1537,55393.0
2952,2021-03-29 07:00:00,55393.0,56166.0,55356.0,55976.0,189974.6923,55976.0
2953,2021-03-29 08:00:00,55976.0,57199.0,55948.0,57164.0,1983441.3529,57164.0
2954,2021-03-29 09:00:00,57164.0,58232.0,56971.0,57949.0,638426.4857,57949.0
2955,2021-03-29 10:00:00,57949.0,58301.0,57816.0,58042.0,122307.9058,58042.0
2956,2021-03-29 11:00:00,58042.0,58117.0,57649.0,57866.0,191908.9968,57866.0
2957,2021-03-29 12:00:00,57866.0,58381.0,57797.0,58032.0,267760.5257,58032.0
2958,2021-03-29 13:00:00,58031.0,58200.0,57815.0,57978.0,186547.6382,57978.0
2959,2021-03-29 14:00:00,57978.0,58204.0,57857.0,58159.0,20625.9866,58159.0
2960,2021-03-29 15:00:00,58159.0,58206.0,57286.0,57731.0,113134.0085,57731.0
2961,2021-03-29 16:00:00,57731.0,57836.0,57206.0,57621.0,567229.1755,57621.0
2962,2021-03-29 17:00:00,57621.0,58288.0,57556.0,57937.0,460051.169,57937.0
2963,2021-03-29 18:00:00,57937.0,57996.0,57565.0,57818.0,110304.4259,57818.0
2964,2021-03-29 19:00:00,57818.0,57888.0,57468.0,57686.0,11022.9659,57686.0
2965,2021-03-29 20:00:00,57686.0,57724.0,57129.0,57197.0,703957.1082,57197.0
2966,2021-03-29 21:00:00,57197.0,57626.0,57195.0,57532.0,54009.3794,57532.0
2967,2021-03-29 22:00:00,57532.0,57903.0,57480.0,57715.0,133796.8412,57715.0
2968,2021-03-29 23:00:00,57715.0,57779.0,57279.0,57617.0,214093.3721,57617.0
2969,2021-03-30 00:00:00,57617.0,57763.0,57404.0,57516.0,475505.1613,57516.0
2970,2021-03-30 01:00:00,57516.0,57562.0,57216.0,57391.0,1212699.8482,57391.0
2971,2021-03-30 02:00:00,57391.0,57408.0,57083.0,57310.0,685211.2131,57310.0
2972,2021-03-30 03:00:00,57310.0,57319.0,57075.0,57133.0,5821912.4544,57133.0
2973,2021-03-30 04:00:00,57133.0,57815.0,57064.0,57554.0,316441.7503,57554.0
2974,2021-03-30 05:00:00,57554.0,57671.0,57356.0,57648.0,50706.6549,57648.0
2975,2021-03-30 06:00:00,57648.0,58272.0,57490.0,58047.0,139857.5001,58047.0
2976,2021-03-30 07:00:00,58047.0,58266.0,57937.0,58123.0,135449.521,58123.0
2977,2021-03-30 08:00:00,58123.0,58189.0,57734.0,57932.0,138111.2721,57932.0
2978,2021-03-30 09:00:00,57932.0,58877.0,57838.0,58855.0,370989.5521,58855.0
2979,2021-03-30 10:00:00,58855.0,59328.0,58639.0,58830.0,224199.5147,58830.0
2980,2021-03-30 11:00:00,58829.0,59275.0,58829.0,59249.0,39784.5152,59249.0
2981,2021-03-30 12:00:00,59249.0,59389.0,59025.0,59127.0,170681.971,59127.0
2982,2021-03-30 13:00:00,59127.0,59297.0,58879.0,58903.0,10076.6873,58903.0
2983,2021-03-30 14:00:00,58903.0,59008.0,58623.0,58890.0,615815.8087,58890.0
2984,2021-03-30 15:00:00,58890.0,58920.0,58489.0,58540.0,2524869.252,58540.0
2985,2021-03-30 16:00:00,58540.0,58817.0,58460.0,58696.0,4563116.4842,58696.0
2986,2021-03-30 17:00:00,58696.0,58908.0,58675.0,58738.0,27482.7499,58738.0
2987,2021-03-30 18:00:00,58738.0,59139.0,58738.0,58855.0,205287.9408,58855.0
2988,2021-03-30 19:00:00,58855.0,59129.0,58731.0,59129.0,2188726.057,59129.0
2989,2021-03-30 20:00:00,59129.0,59129.0,58423.0,58644.0,60098.5489,58644.0
2990,2021-03-30 21:00:00,58644.0,58864.0,58569.0,58750.0,95762.2416,58750.0
2991,2021-03-30 22:00:00,58750.0,58932.0,58653.0,58710.0,37267.1538,58710.0
2992,2021-03-30 23:00:00,58710.0,58782.0,58576.0,58781.0,87035.4138,58781.0
2993,2021-03-31 00:00:00,58781.0,59060.0,58682.0,59036.0,77957.4092,59036.0
2994,2021-03-31 01:00:00,59036.0,59049.0,58854.0,58909.0,2835.7288,58909.0
2995,2021-03-31 02:00:00,58909.0,59033.0,58650.0,58674.0,66788.1864,58674.0
2996,2021-03-31 03:00:00,58674.0,60590.0,58454.0,58601.0,641097.7312,58601.0
2997,2021-03-31 04:00:00,58601.0,58790.0,58495.0,58740.0,14141.5255,58740.0
2998,2021-03-31 05:00:00,58740.0,58776.0,58490.0,58715.0,4767741.9533,58715.0
2999,2021-03-31 06:00:00,58715.0,59820.0,58685.0,59707.0,10023925.0009,59707.0
3000,2021-03-31 07:00:00,59707.0,59819.0,57459.0,58209.0,6971354.5513,58209.0
3001,2021-03-31 08:00:00,58209.0,58209.0,56849.0,57957.0,3666815.6205,57957.0
3002,2021-03-31 09:00:00,57957.0,58270.0,57696.0,57927.0,17100.7222,57927.0
3003,2021-03-31 10:00:00,57927.0,58070.0,57284.0,57700.0,116794.0438,57700.0
3004,2021-03-31 11:00:00,57700.0,58115.0,57627.0,58006.0,88189.0546,58006.0
3005,2021-03-31 12:00:00,58006.0,58307.0,57665.0,58155.0,14787.5609,58155.0
3006,2021-03-31 13:00:00,58155.0,58836.0,58054.0,58569.0,9112961.5306,58569.0
3007,2021-03-31 14:00:00,58569.0,58770.0,58341.0,58575.0,84612.9092,58575.0
3008,2021-03-31 15:00:00,58575.0,59440.0,58575.0,59330.0,329150.7392,59330.0
3009,2021-03-31 16:00:00,59330.0,59715.0,58774.0,58995.0,131724.5283,58995.0
3010,2021-03-31 17:00:00,58995.0,59282.0,58884.0,59245.0,63288.3479,59245.0
3011,2021-03-31 18:00:00,59245.0,59593.0,59181.0,59292.0,352628.2248,59292.0
3012,2021-03-31 19:00:00,59292.0,59585.0,58521.0,58564.0,379512.5681,58564.0
3013,2021-03-31 20:00:00,58564.0,59097.0,58301.0,58953.0,11735.461,58953.0
3014,2021-03-31 21:00:00,58953.0,59302.0,58734.0,58962.0,102327.9501,58962.0
3015,2021-03-31 22:00:00,58962.0,59030.0,58621.0,58635.0,91122.7481,58635.0
3016,2021-03-31 23:00:00,58635.0,58916.0,58564.0,58768.0,56805.829,58768.0
3017,2021-04-01 00:00:00,58768.0,59287.0,58717.0,59244.0,139563.7658,59244.0
3018,2021-04-01 01:00:00,59244.0,59337.0,58930.0,59175.0,55794.3539,59175.0
3019,2021-04-01 02:00:00,59175.0,59339.0,59055.0,59099.0,49203.0741,59099.0
3020,2021-04-01 03:00:00,59099.0,59159.0,58939.0,59132.0,62820.3852,59132.0
3021,2021-04-01 04:00:00,59132.0,59243.0,58665.0,58890.0,166615.851,58890.0
3022,2021-04-01 05:00:00,58890.0,59004.0,58712.0,58790.0,7278.057,58790.0
3023,2021-04-01 06:00:00,58790.0,59043.0,58687.0,58775.0,12391.3725,58775.0
3024,2021-04-01 07:00:00,58775.0,58969.0,58517.0,58837.0,88277.2805,58837.0
3025,2021-04-01 08:00:00,58837.0,59502.0,58567.0,58840.0,87592.0677,58840.0
3026,2021-04-01 09:00:00,58840.0,59255.0,58703.0,58804.0,38594.5029,58804.0
3027,2021-04-01 10:00:00,58804.0,58954.0,58467.0,58623.0,29921.0204,58623.0
3028,2021-04-01 11:00:00,58623.0,58679.0,58099.0,58576.0,1877513.8064,58576.0
3029,2021-04-01 12:00:00,58576.0,58762.0,58370.0,58751.0,1281680.5663,58751.0
3030,2021-04-01 13:00:00,58751.0,59137.0,58731.0,58923.0,86053.3068,58923.0
3031,2021-04-01 14:00:00,58923.0,59059.0,58747.0,58971.0,104863.9158,58971.0
3032,2021-04-01 15:00:00,58971.0,59274.0,58947.0,58952.0,170101.9309,58952.0
3033,2021-04-01 16:00:00,58961.0,59143.0,58616.0,58737.0,447096.6247,58737.0
3034,2021-04-01 17:00:00,58737.0,58812.0,58301.0,58489.0,430179.4188,58489.0
3035,2021-04-01 18:00:00,58489.0,58793.0,57918.0,58667.0,248308.6518,58667.0
3036,2021-04-01 19:00:00,58667.0,58949.0,58575.0,58895.0,309766.5096,58895.0
3037,2021-04-01 20:00:00,58895.0,59019.0,58721.0,58826.0,44903.0398,58826.0
3038,2021-04-01 21:00:00,58826.0,58891.0,58537.0,58746.0,21945.257,58746.0
3039,2021-04-01 22:00:00,58746.0,58995.0,58633.0,58995.0,33689.5197,58995.0
3040,2021-04-01 23:00:00,58995.0,59066.0,58711.0,58739.0,42821.3431,58739.0
3041,2021-04-02 00:00:00,58739.0,58879.0,58478.0,58614.0,50454.0395,58614.0
3042,2021-04-02 01:00:00,58634.0,59018.0,58634.0,58867.0,1323287.8077,58867.0
3043,2021-04-02 02:00:00,58867.0,60146.0,58850.0,59632.0,1625753.8538,59632.0
3044,2021-04-02 03:00:00,59632.0,59993.0,59500.0,59848.0,4468972.0276,59848.0
3045,2021-04-02 04:00:00,59848.0,59986.0,59410.0,59551.0,175667.7163,59551.0
3046,2021-04-02 05:00:00,59551.0,59650.0,59365.0,59551.0,142532.2723,59551.0
3047,2021-04-02 06:00:00,59551.0,59639.0,59310.0,59525.0,171949.5918,59525.0
3048,2021-04-02 07:00:00,59525.0,59740.0,59428.0,59428.0,104943.0618,59428.0
3049,2021-04-02 08:00:00,59428.0,59674.0,59405.0,59499.0,33747.4077,59499.0
3050,2021-04-02 09:00:00,59499.0,59690.0,59245.0,59628.0,4027.8558,59628.0
3051,2021-04-02 10:00:00,59628.0,59670.0,59461.0,59602.0,8350.6674,59602.0
3052,2021-04-02 11:00:00,59602.0,59655.0,59439.0,59536.0,32287.322,59536.0
3053,2021-04-02 12:00:00,59536.0,59601.0,59237.0,59483.0,69125.4377,59483.0
3054,2021-04-02 13:00:00,59483.0,59503.0,58960.0,59189.0,1599260.6402,59189.0
3055,2021-04-02 14:00:00,59189.0,59384.0,59049.0,59374.0,25718.1506,59374.0
3056,2021-04-02 15:00:00,59374.0,59640.0,59374.0,59497.0,61950.1174,59497.0
3057,2021-04-02 16:00:00,59497.0,59651.0,59161.0,59235.0,5336795.1944,59235.0
3058,2021-04-02 17:00:00,59235.0,59253.0,59077.0,59156.0,167394.5294,59156.0
3059,2021-04-02 18:00:00,59156.0,59267.0,58983.0,59096.0,78331.1697,59096.0
3060,2021-04-02 19:00:00,59096.0,59096.0,58501.0,58838.0,420758.6806,58838.0
3061,2021-04-02 20:00:00,58838.0,58948.0,58571.0,58664.0,3035662.9147,58664.0
3062,2021-04-02 21:00:00,58664.0,58870.0,58426.0,58742.0,115558.7584,58742.0
3063,2021-04-02 22:00:00,58742.0,58923.0,58642.0,58831.0,340493.2581,58831.0
3064,2021-04-02 23:00:00,58831.0,59205.0,58765.0,58957.0,90070.2442,58957.0
3065,2021-04-03 00:00:00,58957.0,59448.0,58911.0,59407.0,36985.3172,59407.0
3066,2021-04-03 01:00:00,59407.0,59407.0,59007.0,59259.0,32757.3518,59259.0
3067,2021-04-03 02:00:00,59259.0,59355.0,59119.0,59355.0,15231.7913,59355.0
3068,2021-04-03 03:00:00,59355.0,59428.0,59143.0,59217.0,32970.9078,59217.0
3069,2021-04-03 04:00:00,59217.0,59447.0,59181.0,59418.0,48986.0219,59418.0
3070,2021-04-03 05:00:00,59418.0,59547.0,59326.0,59463.0,40687.3743,59463.0
3071,2021-04-03 06:00:00,59463.0,59531.0,59172.0,59418.0,55854.8715,59418.0
3072,2021-04-03 07:00:00,59418.0,59453.0,59263.0,59284.0,14288.0137,59284.0
3073,2021-04-03 08:00:00,59284.0,59734.0,58703.0,59059.0,2064896.5887,59059.0
3074,2021-04-03 09:00:00,59059.0,59448.0,58808.0,59447.0,159711.3117,59447.0
3075,2021-04-03 10:00:00,59447.0,59719.0,59312.0,59312.0,70951.8195,59312.0
3076,2021-04-03 11:00:00,59312.0,59437.0,59157.0,59259.0,96676.8749,59259.0
3077,2021-04-03 12:00:00,59259.0,59401.0,59119.0,59256.0,25553.6296,59256.0
3078,2021-04-03 13:00:00,59256.0,59451.0,59157.0,59410.0,5191.8274,59410.0
3079,2021-04-03 14:00:00,59410.0,59451.0,59100.0,59117.0,2156259.3817,59117.0
3080,2021-04-03 15:00:00,59117.0,59250.0,58803.0,58814.0,1980836.4879,58814.0
3081,2021-04-03 16:00:00,58814.0,59149.0,58583.0,58794.0,78966.7576,58794.0
3082,2021-04-03 17:00:00,58794.0,58794.0,58196.0,58221.0,1600093.9852,58221.0
3083,2021-04-03 18:00:00,58221.0,58491.0,57789.0,58448.0,245785.1916,58448.0
3084,2021-04-03 19:00:00,58448.0,58756.0,58152.0,58596.0,210277.0467,58596.0
3085,2021-04-03 20:00:00,58596.0,58596.0,57863.0,58054.0,53528.4906,58054.0
