timestamp,Unnamed: 0,Unnamed: 0.1,open_ETH_ftx_1H,high_ETH_ftx_1H,low_ETH_ftx_1H,close,volume_ETH_ftx_1H,price
2021-04-12 08:00:00,3289.0,3289.0,2180.3,2189.3,2178.0,2182.6,52.3992,2182.6
2021-04-12 10:00:00,3291.0,3291.0,2141.0,2157.6,2117.1,2133.5,8991.4709,2133.5
2021-04-12 12:00:00,3293.0,3293.0,2146.6,2155.0,2141.0,2153.4,197.3759,2153.4
2021-04-12 14:00:00,3295.0,3295.0,2150.2,2150.9,2128.5,2129.0,107631.3012,2129.0
2021-04-12 16:00:00,3297.0,3297.0,2121.4,2134.1,2101.1,2126.5,6625.1359,2126.5
2021-04-12 18:00:00,3299.0,3299.0,2118.7,2137.6,2113.5,2135.0,337250.023,2135.0
2021-04-12 20:00:00,3301.0,3301.0,2139.5,2148.0,2135.6,2146.1,21968.3257,2146.1
2021-04-12 22:00:00,3303.0,3303.0,2143.7,2148.6,2139.4,2146.5,145446.8218,2146.5
2021-04-13 00:00:00,3305.0,3305.0,2137.1,2158.6,2137.1,2153.9,139018.4567,2153.9
2021-04-13 02:00:00,3307.0,3307.0,2165.9,2171.6,2160.6,2168.7,5994.5153,2168.7
2021-04-13 04:00:00,3309.0,3309.0,2163.1,2168.8,2157.7,2162.0,28.1204,2162.0
2021-04-13 06:00:00,3311.0,3311.0,2165.0,2193.0,2150.5,2157.5,237216.8581,2157.5
2021-04-13 08:00:00,3313.0,3313.0,2161.5,2218.1,2161.0,2217.2,26580.8972,2217.2
2021-04-13 10:00:00,3315.0,3315.0,2212.3,2217.5,2199.4,2212.6,2182330.4091,2212.6
2021-04-13 12:00:00,3317.0,3317.0,2227.7,2231.5,2217.8,2224.7,8569.7147,2224.7
2021-04-13 14:00:00,3319.0,3319.0,2227.3,2263.5,2223.5,2263.0,4800701.3366,2263.0
2021-04-13 16:00:00,3321.0,3321.0,2278.6,2296.0,2267.3,2270.5,7052623.8487,2270.5
2021-04-13 18:00:00,3323.0,3323.0,2312.8,2315.9,2258.2,2260.4,353309.979,2260.4
2021-04-13 20:00:00,3325.0,3325.0,2299.5,2309.2,2284.3,2301.0,5413.3719,2301.0
2021-04-13 22:00:00,3327.0,3327.0,2284.4,2290.2,2269.7,2284.1,68184.3204,2284.1
2021-04-14 00:00:00,3329.0,3329.0,2301.1,2310.5,2286.3,2300.6,927908.0903,2300.6
2021-04-14 02:00:00,3331.0,3331.0,2293.9,2296.0,2282.2,2294.0,987049.4896,2294.0
2021-04-14 04:00:00,3333.0,3333.0,2346.7,2376.9,2343.1,2372.1,490522.5441,2372.1
2021-04-14 06:00:00,3335.0,3335.0,2361.1,2403.6,2356.1,2386.4,69025.8403,2386.4
2021-04-14 08:00:00,3337.0,3337.0,2372.8,2385.4,2328.7,2351.2,22842.2053,2351.2
2021-04-14 10:00:00,3339.0,3339.0,2339.7,2360.9,2335.7,2358.5,5500824.0622,2358.5
2021-04-14 12:00:00,3341.0,3341.0,2391.7,2394.6,2352.0,2356.0,13179.3615,2356.0
2021-04-14 14:00:00,3343.0,3343.0,2356.6,2356.6,2291.8,2330.4,55912.961,2330.4
2021-04-14 16:00:00,3345.0,3345.0,2349.5,2386.9,2340.6,2374.0,429277.5969,2374.0
2021-04-14 18:00:00,3347.0,3347.0,2330.0,2354.7,2302.4,2336.7,19339.3099,2336.7
2021-04-14 20:00:00,3349.0,3349.0,2332.9,2372.8,2321.4,2371.0,64344.0109,2371.0
2021-04-14 22:00:00,3351.0,3351.0,2423.4,2439.7,2413.8,2427.0,1274727.8122,2427.0
2021-04-15 00:00:00,3353.0,3353.0,2430.9,2450.9,2416.2,2416.2,120728.8983,2416.2
2021-04-15 02:00:00,3355.0,3355.0,2416.4,2441.2,2404.5,2427.5,5876.6963,2427.5
2021-04-15 04:00:00,3357.0,3357.0,2477.4,2481.9,2447.3,2452.5,1155038.945,2452.5
2021-04-15 06:00:00,3359.0,3359.0,2471.9,2479.5,2458.4,2462.6,616019.658,2462.6
2021-04-15 08:00:00,3361.0,3361.0,2468.6,2486.2,2432.3,2435.6,1101818.9137,2435.6
2021-04-15 10:00:00,3363.0,3363.0,2450.3,2458.3,2410.8,2416.2,4421.5962,2416.2
2021-04-15 12:00:00,3365.0,3365.0,2428.1,2441.2,2421.6,2439.1,155982.4044,2439.1
2021-04-15 14:00:00,3367.0,3367.0,2466.7,2477.7,2453.6,2466.5,406592.9773,2466.5
2021-04-15 16:00:00,3369.0,3369.0,2464.2,2484.4,2454.6,2455.6,145485.4249,2455.6
2021-04-15 18:00:00,3371.0,3371.0,2459.2,2473.1,2452.7,2467.1,191245.9763,2467.1
2021-04-15 20:00:00,3373.0,3373.0,2482.7,2502.4,2480.0,2502.2,1304422.0788,2502.2
2021-04-15 22:00:00,3375.0,3375.0,2499.8,2546.8,2493.9,2532.6,859440.7527,2532.6
2021-04-16 00:00:00,3377.0,3377.0,2519.1,2547.8,2519.1,2533.2,49183.3929,2533.2
2021-04-16 02:00:00,3379.0,3379.0,2507.9,2521.6,2487.3,2488.8,387845.5404,2488.8
2021-04-16 04:00:00,3381.0,3381.0,2502.3,2504.4,2422.8,2422.8,4201386.4134,2422.8
2021-04-16 06:00:00,3383.0,3383.0,2420.7,2420.7,2377.5,2414.9,506011.4829,2414.9
2021-04-16 08:00:00,3385.0,3385.0,2429.1,2448.6,2415.9,2425.4,21652.6591,2425.4
2021-04-16 10:00:00,3387.0,3387.0,2381.7,2403.3,2350.7,2352.0,41464.0332,2352.0
2021-04-16 12:00:00,3389.0,3389.0,2387.5,2398.9,2364.6,2383.5,326587.9443,2383.5
2021-04-16 14:00:00,3391.0,3391.0,2353.7,2426.8,2353.7,2414.5,7100.443,2414.5
2021-04-16 16:00:00,3393.0,3393.0,2435.9,2441.0,2407.6,2431.2,144716.2589,2431.2
2021-04-16 18:00:00,3395.0,3395.0,2430.0,2440.9,2404.8,2439.8,528057.3577,2439.8
2021-04-16 20:00:00,3397.0,3397.0,2434.0,2462.0,2426.4,2457.4,891074.7818,2457.4
2021-04-16 22:00:00,3399.0,3399.0,2450.4,2459.0,2425.0,2425.0,32703.4421,2425.0
2021-04-17 00:00:00,3401.0,3401.0,2427.1,2474.4,2427.1,2465.1,72225.8583,2465.1
2021-04-17 02:00:00,3403.0,3403.0,2477.8,2491.5,2477.8,2488.3,52334.7773,2488.3
2021-04-17 04:00:00,3405.0,3405.0,2491.1,2498.6,2477.8,2484.6,73812.9223,2484.6
2021-04-17 06:00:00,3407.0,3407.0,2479.8,2483.4,2467.6,2471.4,17296.2904,2471.4
2021-04-17 08:00:00,3409.0,3409.0,2465.6,2475.7,2463.8,2467.7,10444.876,2467.7
2021-04-17 10:00:00,3411.0,3411.0,2435.4,2443.4,2412.6,2417.7,24478.2065,2417.7
2021-04-17 12:00:00,3413.0,3413.0,2413.2,2418.0,2390.0,2412.3,945714.9844,2412.3
2021-04-17 14:00:00,3415.0,3415.0,2408.5,2420.9,2383.8,2387.7,222064.7093,2387.7
2021-04-17 16:00:00,3417.0,3417.0,2348.6,2367.0,2315.1,2354.7,17773.314,2354.7
2021-04-17 18:00:00,3419.0,3419.0,2328.8,2376.7,2321.9,2364.7,93757.7402,2364.7
2021-04-17 20:00:00,3421.0,3421.0,2381.5,2392.6,2373.9,2391.2,175823.7861,2391.2
2021-04-17 22:00:00,3423.0,3423.0,2389.5,2394.8,2369.0,2377.6,5660.2827,2377.6
2021-04-18 00:00:00,3425.0,3425.0,2314.4,2339.2,2246.9,2288.3,1678951.1335,2288.3
2021-04-18 02:00:00,3427.0,3427.0,2288.7,2296.4,2246.4,2254.6,510461.0998,2254.6
2021-04-18 04:00:00,3429.0,3429.0,2178.6,2213.9,2140.0,2154.7,1904812.9665,2154.7
2021-04-18 06:00:00,3431.0,3431.0,2182.6,2213.9,2174.8,2190.0,1050639.5591,2190.0
2021-04-18 08:00:00,3433.0,3433.0,2211.5,2224.4,2131.6,2143.3,60841.8175,2143.3
2021-04-18 10:00:00,3435.0,3435.0,2117.9,2147.0,2096.9,2125.0,10693.9887,2125.0
2021-04-18 12:00:00,3437.0,3437.0,2052.3,2106.7,2047.0,2102.8,79535.4237,2102.8
2021-04-18 14:00:00,3439.0,3439.0,2123.0,2152.2,2120.2,2134.8,87087.0902,2134.8
2021-04-18 16:00:00,3441.0,3441.0,2151.1,2186.6,2144.2,2162.4,75910.356,2162.4
2021-04-18 18:00:00,3443.0,3443.0,2149.1,2179.0,2141.0,2173.3,174897.552,2173.3
2021-04-18 20:00:00,3445.0,3445.0,2194.8,2228.8,2194.3,2228.7,143952.1824,2228.7
2021-04-18 22:00:00,3447.0,3447.0,2221.5,2250.1,2213.5,2241.2,46376.659,2241.2
2021-04-19 00:00:00,3449.0,3449.0,2243.8,2260.5,2206.4,2259.7,38732.4403,2259.7
2021-04-19 02:00:00,3451.0,3451.0,2251.0,2260.7,2236.4,2260.0,81587.3611,2260.0
2021-04-19 04:00:00,3453.0,3453.0,2272.8,2276.1,2261.8,2269.9,205527.2808,2269.9
2021-04-19 06:00:00,3455.0,3455.0,2247.0,2266.6,2240.8,2263.0,8020.5946,2263.0
2021-04-19 08:00:00,3457.0,3457.0,2270.3,2277.3,2244.7,2246.2,1562.4622,2246.2
2021-04-19 10:00:00,3459.0,3459.0,2232.4,2232.6,2202.3,2219.2,16959.5434,2219.2
2021-04-19 12:00:00,3461.0,3461.0,2257.8,2257.8,2200.9,2224.7,5161.0876,2224.7
2021-04-19 14:00:00,3463.0,3463.0,2218.2,2218.2,2121.4,2146.1,5346161.7422,2146.1
2021-04-19 16:00:00,3465.0,3465.0,2097.0,2142.0,2085.5,2101.0,647509.1144,2101.0
2021-04-19 18:00:00,3467.0,3467.0,2144.7,2176.0,2142.7,2171.9,33392.5488,2171.9
2021-04-19 20:00:00,3469.0,3469.0,2188.5,2219.6,2174.5,2207.5,374464.6957,2207.5
2021-04-19 22:00:00,3471.0,3471.0,2203.8,2210.8,2182.1,2191.9,937264.3477,2191.9
2021-04-20 00:00:00,3473.0,3473.0,2161.9,2175.3,2068.0,2078.5,236192.6815,2078.5
2021-04-20 02:00:00,3475.0,3475.0,2100.9,2104.4,2051.2,2091.8,1031459.6276,2091.8
2021-04-20 04:00:00,3477.0,3477.0,2107.9,2147.5,2100.8,2142.5,590687.0493,2142.5
2021-04-20 06:00:00,3479.0,3479.0,2118.5,2131.2,2063.8,2076.7,1281275.7708,2076.7
2021-04-20 08:00:00,3481.0,3481.0,2095.3,2153.3,2089.1,2146.4,158339.8466,2146.4
2021-04-20 10:00:00,3483.0,3483.0,2140.4,2192.5,2137.3,2183.7,167659.493,2183.7
2021-04-20 12:00:00,3485.0,3485.0,2196.0,2196.8,2166.4,2182.7,19958.3563,2182.7
2021-04-20 14:00:00,3487.0,3487.0,2222.9,2230.8,2170.6,2175.1,775929.8458,2175.1
2021-04-20 16:00:00,3489.0,3489.0,2188.6,2259.1,2175.5,2254.4,1273320.2898,2254.4
2021-04-20 18:00:00,3491.0,3491.0,2273.4,2298.7,2258.7,2286.8,8847900.9576,2286.8
2021-04-20 20:00:00,3493.0,3493.0,2325.1,2333.8,2297.5,2306.8,1057919.2466,2306.8
2021-04-20 22:00:00,3495.0,3495.0,2343.1,2348.2,2304.2,2321.4,185944.5529,2321.4
2021-04-21 00:00:00,3497.0,3497.0,2334.0,2362.3,2281.4,2283.7,378986.3904,2283.7
2021-04-21 02:00:00,3499.0,3499.0,2322.9,2336.7,2305.3,2326.0,139947.3619,2326.0
2021-04-21 04:00:00,3501.0,3501.0,2284.7,2314.2,2275.8,2307.0,134351.9319,2307.0
2021-04-21 06:00:00,3503.0,3503.0,2301.8,2330.4,2287.8,2316.4,154604.3826,2316.4
2021-04-21 08:00:00,3505.0,3505.0,2293.1,2302.7,2264.4,2298.5,133226.1755,2298.5
2021-04-21 10:00:00,3507.0,3507.0,2301.8,2303.0,2257.3,2264.4,125437.3914,2264.4
2021-04-21 12:00:00,3509.0,3509.0,2266.9,2380.6,2260.6,2372.2,755829.4086,2372.2
2021-04-21 14:00:00,3511.0,3511.0,2388.1,2442.0,2363.9,2439.6,1469678.244,2439.6
2021-04-21 16:00:00,3513.0,3513.0,2442.3,2468.0,2424.0,2424.8,155876.305,2424.8
2021-04-21 18:00:00,3515.0,3515.0,2422.0,2431.1,2401.0,2409.8,51503.2272,2409.8
2021-04-21 20:00:00,3517.0,3517.0,2440.2,2440.9,2391.8,2404.5,21180.2893,2404.5
2021-04-21 22:00:00,3519.0,3519.0,2377.1,2404.4,2345.9,2363.9,259975.7433,2363.9
2021-04-22 00:00:00,3521.0,3521.0,2358.5,2416.6,2318.2,2415.2,2086222.1369,2415.2
2021-04-22 02:00:00,3523.0,3523.0,2405.5,2425.3,2365.3,2415.0,10410550.2613,2415.0
2021-04-22 04:00:00,3525.0,3525.0,2388.9,2450.0,2385.4,2448.1,622509.8284,2448.1
2021-04-22 06:00:00,3527.0,3527.0,2477.5,2494.8,2466.2,2474.5,293698.2042,2474.5
2021-04-22 08:00:00,3529.0,3529.0,2471.7,2483.9,2415.4,2455.4,193184.1868,2455.4
2021-04-22 10:00:00,3531.0,3531.0,2494.6,2517.0,2478.3,2512.9,95738.4244,2512.9
2021-04-22 12:00:00,3533.0,3533.0,2542.6,2591.3,2542.6,2553.7,33406.8872,2553.7
2021-04-22 14:00:00,3535.0,3535.0,2543.2,2606.5,2543.2,2602.6,352107.0214,2602.6
2021-04-22 16:00:00,3537.0,3537.0,2609.6,2643.2,2607.1,2611.5,661165.1962,2611.5
2021-04-22 18:00:00,3539.0,3539.0,2528.6,2573.2,2510.1,2539.9,968356.6287,2539.9
2021-04-22 20:00:00,3541.0,3541.0,2533.9,2533.9,2383.2,2406.0,1530567.5722,2406.0
2021-04-22 22:00:00,3543.0,3543.0,2411.8,2451.2,2390.9,2402.3,323138.5281,2402.3
2021-04-23 00:00:00,3545.0,3545.0,2401.9,2439.3,2358.3,2370.1,1230696.8117,2370.1
2021-04-23 02:00:00,3547.0,3547.0,2318.6,2334.4,2119.1,2249.5,2681919.3329,2249.5
2021-04-23 04:00:00,3549.0,3549.0,2285.3,2288.4,2200.9,2204.7,1245547.55,2204.7
2021-04-23 06:00:00,3551.0,3551.0,2224.5,2224.9,2156.4,2212.2,96247.4482,2212.2
2021-04-23 08:00:00,3553.0,3553.0,2132.7,2216.1,2108.7,2215.7,137131.6332,2215.7
2021-04-23 10:00:00,3555.0,3555.0,2200.0,2289.1,2192.7,2274.5,200803.5621,2274.5
2021-04-23 12:00:00,3557.0,3557.0,2294.1,2304.5,2240.2,2244.8,82610.8082,2244.8
2021-04-23 14:00:00,3559.0,3559.0,2233.3,2299.1,2220.2,2296.7,441720.6669,2296.7
2021-04-23 16:00:00,3561.0,3561.0,2334.0,2350.5,2303.5,2331.3,226805.1604,2331.3
2021-04-23 18:00:00,3563.0,3563.0,2295.8,2355.5,2285.8,2347.0,1824508.7203,2347.0
2021-04-23 20:00:00,3565.0,3565.0,2364.1,2381.6,2314.8,2321.8,301137.3169,2321.8
2021-04-23 22:00:00,3567.0,3567.0,2311.8,2335.9,2304.7,2316.7,54123.4916,2316.7
2021-04-24 00:00:00,3569.0,3569.0,2367.4,2369.9,2253.1,2264.5,1014931.6264,2264.5
2021-04-24 02:00:00,3571.0,3571.0,2271.1,2299.7,2231.2,2290.4,230359.0079,2290.4
2021-04-24 04:00:00,3573.0,3573.0,2298.0,2325.6,2286.5,2316.5,31960.482,2316.5
2021-04-24 06:00:00,3575.0,3575.0,2317.4,2321.8,2279.6,2281.9,59222.8434,2281.9
2021-04-24 08:00:00,3577.0,3577.0,2276.5,2303.6,2263.2,2277.3,109888.9381,2277.3
2021-04-24 10:00:00,3579.0,3579.0,2254.1,2255.8,2188.3,2189.8,217024.7978,2189.8
2021-04-24 12:00:00,3581.0,3581.0,2181.6,2242.7,2167.9,2227.4,221720.0019,2227.4
2021-04-24 14:00:00,3583.0,3583.0,2218.7,2224.8,2189.7,2200.7,89060.7114,2200.7
2021-04-24 16:00:00,3585.0,3585.0,2251.0,2261.6,2231.1,2235.9,566591.3189,2235.9
2021-04-24 18:00:00,3587.0,3587.0,2249.5,2290.6,2242.4,2266.7,286675.8722,2266.7
2021-04-24 20:00:00,3589.0,3589.0,2271.6,2297.1,2254.0,2296.8,128391.4693,2296.8
2021-04-24 22:00:00,3591.0,3591.0,2290.8,2294.5,2236.9,2241.7,128777.9563,2241.7
2021-04-25 00:00:00,3593.0,3593.0,2215.1,2245.0,2205.3,2216.3,709631.4501,2216.3
2021-04-25 02:00:00,3595.0,3595.0,2238.3,2251.2,2234.6,2245.0,79901.8214,2245.0
2021-04-25 04:00:00,3597.0,3597.0,2189.7,2197.6,2171.8,2190.9,173368.4125,2190.9
2021-04-25 06:00:00,3599.0,3599.0,2201.6,2208.3,2179.6,2179.8,176278.0831,2179.8
2021-04-25 08:00:00,3601.0,3601.0,2196.3,2237.1,2186.5,2230.7,425434.4033,2230.7
2021-04-25 10:00:00,3603.0,3603.0,2255.5,2289.3,2237.8,2261.3,746207.8607,2261.3
2021-04-25 12:00:00,3605.0,3605.0,2289.8,2324.8,2282.1,2321.5,318176.2494,2321.5
2021-04-25 14:00:00,3607.0,3607.0,2318.9,2349.0,2306.5,2344.9,183783.4676,2344.9
2021-04-25 16:00:00,3609.0,3609.0,2344.9,2353.0,2319.1,2353.0,590861.8193,2353.0
2021-04-25 18:00:00,3611.0,3611.0,2327.6,2329.5,2280.4,2299.1,772572.1793,2299.1
2021-04-25 20:00:00,3613.0,3613.0,2270.0,2291.0,2212.8,2217.8,254193.7191,2217.8
2021-04-25 22:00:00,3615.0,3615.0,2212.6,2284.6,2210.6,2280.9,444462.1005,2280.9
2021-04-26 00:00:00,3617.0,3617.0,2323.7,2420.9,2306.0,2413.5,2174741.6535,2413.5
2021-04-26 02:00:00,3619.0,3619.0,2447.5,2472.4,2424.4,2451.4,277137.7503,2451.4
2021-04-26 04:00:00,3621.0,3621.0,2454.9,2478.5,2450.4,2458.5,127742.1445,2458.5
2021-04-26 06:00:00,3623.0,3623.0,2471.7,2491.2,2460.9,2474.4,44864.6817,2474.4
2021-04-26 08:00:00,3625.0,3625.0,2454.3,2457.2,2431.3,2441.3,9512.2147,2441.3
2021-04-26 10:00:00,3627.0,3627.0,2487.1,2498.2,2473.7,2481.2,4508.4934,2481.2
2021-04-26 12:00:00,3629.0,3629.0,2521.7,2525.8,2483.1,2483.1,103249.6308,2483.1
2021-04-26 14:00:00,3631.0,3631.0,2495.8,2507.0,2479.2,2491.0,335976.2506,2491.0
2021-04-26 16:00:00,3633.0,3633.0,2512.4,2531.9,2452.1,2487.7,466930.383,2487.7
2021-04-26 18:00:00,3635.0,3635.0,2510.4,2512.6,2490.2,2505.4,252972.7851,2505.4
2021-04-26 20:00:00,3637.0,3637.0,2494.7,2494.7,2459.2,2459.9,43448.5843,2459.9
2021-04-26 22:00:00,3639.0,3639.0,2495.6,2546.2,2477.8,2509.5,340504.6458,2509.5
2021-04-27 00:00:00,3641.0,3641.0,2537.0,2550.3,2502.7,2511.8,49059.5307,2511.8
2021-04-27 02:00:00,3643.0,3643.0,2518.8,2538.4,2518.0,2523.2,90951.2639,2523.2
2021-04-27 04:00:00,3645.0,3645.0,2497.3,2510.1,2494.2,2507.7,120474.4509,2507.7
2021-04-27 06:00:00,3647.0,3647.0,2531.4,2567.0,2531.4,2564.0,106337.9826,2564.0
2021-04-27 08:00:00,3649.0,3649.0,2544.8,2557.7,2537.3,2537.6,20797.6735,2537.6
2021-04-27 10:00:00,3651.0,3651.0,2542.0,2555.5,2539.6,2548.1,971270.9124,2548.1
2021-04-27 12:00:00,3653.0,3653.0,2578.0,2586.8,2554.9,2557.9,1045408.6795,2557.9
2021-04-27 14:00:00,3655.0,3655.0,2556.7,2640.0,2542.1,2638.1,1471064.8439,2638.1
2021-04-27 16:00:00,3657.0,3657.0,2665.1,2681.1,2627.3,2634.1,2028543.5551,2634.1
2021-04-27 18:00:00,3659.0,3659.0,2647.0,2647.0,2629.3,2643.3,72719.9719,2643.3
2021-04-27 20:00:00,3661.0,3661.0,2623.5,2649.9,2623.5,2646.5,161002.7057,2646.5
2021-04-27 22:00:00,3663.0,3663.0,2649.0,2649.0,2613.7,2623.3,371813.6528,2623.3
2021-04-28 00:00:00,3665.0,3665.0,2670.8,2698.8,2666.9,2694.7,571743.8632,2694.7
2021-04-28 02:00:00,3667.0,3667.0,2704.1,2705.1,2656.5,2656.5,423815.5494,2656.5
2021-04-28 04:00:00,3669.0,3669.0,2633.3,2652.3,2624.7,2632.0,362927.6934,2632.0
2021-04-28 06:00:00,3671.0,3671.0,2620.8,2620.8,2564.8,2591.7,831675.0699,2591.7
2021-04-28 08:00:00,3673.0,3673.0,2613.8,2628.4,2593.5,2593.6,98772.6171,2593.6
2021-04-28 10:00:00,3675.0,3675.0,2604.8,2639.8,2595.8,2636.1,67703.9329,2636.1
2021-04-28 12:00:00,3677.0,3677.0,2691.7,2734.4,2684.5,2723.6,44979.9639,2723.6
2021-04-28 14:00:00,3679.0,3679.0,2710.2,2730.5,2698.7,2711.7,381394.3761,2711.7
2021-04-28 16:00:00,3681.0,3681.0,2683.2,2727.6,2671.8,2720.0,253311.9133,2720.0
2021-04-28 18:00:00,3683.0,3683.0,2714.3,2739.7,2710.8,2724.5,218839.7251,2724.5
2021-04-28 20:00:00,3685.0,3685.0,2739.1,2749.7,2668.7,2710.1,664631.5895,2710.1
2021-04-28 22:00:00,3687.0,3687.0,2760.0,2765.5,2707.2,2712.7,1689368.1747,2712.7
2021-04-29 00:00:00,3689.0,3689.0,2750.9,2754.9,2718.9,2724.3,523170.8679,2724.3
2021-04-29 02:00:00,3691.0,3691.0,2723.4,2737.7,2708.5,2719.5,95736.0362,2719.5
2021-04-29 04:00:00,3693.0,3693.0,2694.3,2697.5,2670.8,2682.5,328862.6543,2682.5
2021-04-29 06:00:00,3695.0,3695.0,2721.2,2741.4,2714.5,2738.7,56229.1609,2738.7
2021-04-29 08:00:00,3697.0,3697.0,2733.1,2733.1,2709.7,2720.5,122722.9283,2720.5
2021-04-29 10:00:00,3699.0,3699.0,2765.8,2774.6,2758.5,2774.4,15668.3046,2774.4
2021-04-29 12:00:00,3701.0,3701.0,2765.8,2800.3,2760.1,2790.8,200471.1172,2790.8
2021-04-29 14:00:00,3703.0,3703.0,2749.4,2778.1,2745.4,2764.7,153061.0653,2764.7
2021-04-29 16:00:00,3705.0,3705.0,2780.9,2788.3,2724.4,2724.4,322763.5738,2724.4
2021-04-29 18:00:00,3707.0,3707.0,2733.8,2739.7,2700.0,2738.9,545827.2985,2738.9
2021-04-29 20:00:00,3709.0,3709.0,2728.3,2732.6,2682.5,2710.9,349510.3163,2710.9
2021-04-29 22:00:00,3711.0,3711.0,2740.9,2767.6,2736.1,2765.6,73784.0458,2765.6
2021-04-30 00:00:00,3713.0,3713.0,2758.9,2769.6,2728.9,2735.4,63944.4905,2735.4
2021-04-30 02:00:00,3715.0,3715.0,2746.2,2747.8,2729.0,2741.1,52644.9377,2741.1
2021-04-30 04:00:00,3717.0,3717.0,2744.0,2767.1,2744.0,2767.1,225074.8359,2767.1
2021-04-30 06:00:00,3719.0,3719.0,2776.0,2790.0,2766.4,2790.0,68445.302,2790.0
2021-04-30 08:00:00,3721.0,3721.0,2777.9,2795.4,2762.4,2785.1,18289.2371,2785.1
2021-04-30 10:00:00,3723.0,3723.0,2776.3,2784.3,2758.6,2760.0,420655.0973,2760.0
2021-04-30 12:00:00,3725.0,3725.0,2738.1,2756.1,2734.0,2750.7,13334.9178,2750.7
2021-04-30 14:00:00,3727.0,3727.0,2737.7,2768.8,2729.4,2738.3,113185.4162,2738.3
2021-04-30 16:00:00,3729.0,3729.0,2738.8,2775.7,2736.9,2775.0,96299.2923,2775.0
2021-04-30 18:00:00,3731.0,3731.0,2761.8,2779.6,2758.7,2778.6,57097.4683,2778.6
2021-04-30 20:00:00,3733.0,3733.0,2786.7,2786.8,2755.3,2765.2,47612.3582,2765.2
2021-04-30 22:00:00,3735.0,3735.0,2757.9,2758.1,2741.6,2747.6,94308.1477,2747.6
2021-05-01 00:00:00,3737.0,3737.0,2777.4,2780.7,2766.6,2772.1,84001.3624,2772.1
2021-05-01 02:00:00,3739.0,3739.0,2802.3,2840.7,2801.9,2825.4,805574.155,2825.4
2021-05-01 04:00:00,3741.0,3741.0,2843.0,2847.7,2836.4,2846.2,22473.5703,2846.2
2021-05-01 06:00:00,3743.0,3743.0,2852.4,2868.8,2845.3,2857.8,22469.8674,2857.8
2021-05-01 08:00:00,3745.0,3745.0,2861.2,2869.5,2833.1,2833.3,489.1692,2833.3
2021-05-01 10:00:00,3747.0,3747.0,2836.7,2847.5,2828.1,2845.7,54510.5744,2845.7
2021-05-01 12:00:00,3749.0,3749.0,2860.2,2885.1,2858.4,2874.4,211555.6063,2874.4
2021-05-01 14:00:00,3751.0,3751.0,2875.6,2879.0,2854.0,2857.8,57481.4685,2857.8
2021-05-01 16:00:00,3753.0,3753.0,2868.0,2903.5,2868.0,2898.8,49029.9181,2898.8
2021-05-01 18:00:00,3755.0,3755.0,2936.8,2945.4,2919.1,2943.5,216000.0376,2943.5
2021-05-01 20:00:00,3757.0,3757.0,2926.6,2955.1,2925.5,2949.8,51438.2183,2949.8
2021-05-01 22:00:00,3759.0,3759.0,2924.3,2947.1,2912.2,2940.7,98883.1544,2940.7
2021-05-02 00:00:00,3761.0,3761.0,2949.0,2955.0,2930.0,2937.5,70552.7466,2937.5
2021-05-02 02:00:00,3763.0,3763.0,2942.3,2955.7,2939.6,2951.8,13954.3728,2951.8
2021-05-02 04:00:00,3765.0,3765.0,2904.1,2929.5,2876.2,2929.1,166115.5083,2929.1
2021-05-02 06:00:00,3767.0,3767.0,2917.4,2926.1,2908.9,2913.5,12035.4177,2913.5
2021-05-02 08:00:00,3769.0,3769.0,2892.3,2897.7,2854.8,2877.9,89286.0038,2877.9
2021-05-02 10:00:00,3771.0,3771.0,2899.1,2926.9,2896.0,2926.9,31139.8168,2926.9
2021-05-02 12:00:00,3773.0,3773.0,2936.4,2940.4,2922.3,2926.0,1036871.6962,2926.0
2021-05-02 14:00:00,3775.0,3775.0,2914.9,2926.5,2914.1,2921.4,25040.309,2921.4
2021-05-02 16:00:00,3777.0,3777.0,2930.4,2943.6,2923.5,2927.0,9539.5074,2927.0
2021-05-02 18:00:00,3779.0,3779.0,2936.1,2971.0,2934.1,2969.4,112333.393,2969.4
2021-05-02 20:00:00,3781.0,3781.0,2964.2,2973.3,2957.1,2970.2,186330.2021,2970.2
2021-05-02 22:00:00,3783.0,3783.0,2974.7,2982.0,2932.2,2947.0,601614.7002,2947.0
2021-05-03 00:00:00,3785.0,3785.0,2952.3,2994.6,2952.3,2994.6,102500.1769,2994.6
2021-05-03 02:00:00,3787.0,3787.0,3022.2,3036.5,3012.6,3033.5,209418.6245,3033.5
2021-05-03 04:00:00,3789.0,3789.0,3054.1,3060.2,3038.3,3054.1,24779.4274,3054.1
2021-05-03 06:00:00,3791.0,3791.0,3102.0,3104.9,3083.8,3089.4,68277.4931,3089.4
2021-05-03 08:00:00,3793.0,3793.0,3146.5,3202.4,3134.9,3186.4,36173.7485,3186.4
2021-05-03 10:00:00,3795.0,3795.0,3166.7,3168.9,3129.2,3151.6,486965.6063,3151.6
2021-05-03 12:00:00,3797.0,3797.0,3154.4,3163.2,3115.6,3144.8,52210.8967,3144.8
2021-05-03 14:00:00,3799.0,3799.0,3110.0,3179.8,3107.6,3166.1,127840.8992,3166.1
2021-05-03 16:00:00,3801.0,3801.0,3168.1,3272.1,3153.5,3258.4,444405.0521,3258.4
